Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
1.625844375,-0.254021759,0.089962921,9.734407196
1.635806375,-0.211959229,0.096698914,9.75506424
1.645768375,-0.234562225,0.087418213,9.777816925
1.655730375,-0.234113159,0.099992065,9.739346924
1.665692375,-0.202828217,0.096698914,9.759554901
1.675653375,-0.251776428,0.109422455,9.7210849
1.685615375,-0.235310669,0.109422455,9.740694122
1.695577375,-0.187859344,0.089364166,9.75506424
1.705539375,-0.282911682,0.09714798,9.749076691
1.715501375,-0.230071564,0.084574127,9.73979599
1.725463375,-0.271235962,0.107326813,9.752968597
1.735425375,-0.194745026,0.092058563,9.766590271
1.745386375,-0.27378067,0.093705139,9.787397003
1.755348375,-0.284707947,0.105380859,9.775721283
1.765310375,-0.23396347,0.107476501,9.824519806
1.775272375,-0.230370941,0.099992065,9.795779572
1.785234375,-0.288001099,0.131426697,9.833650818
1.795196375,-0.299826508,0.118104401,9.816436615
1.805158375,-0.258811798,0.112865295,9.81823288
1.815119375,-0.274529114,0.119002533,9.823921051
1.825081375,-0.343236237,0.125588837,9.880503387
1.835043375,-0.258961487,0.113763428,9.841135254
1.845005375,-0.255967712,0.104931793,9.866282959
1.854967375,-0.315543823,0.0889151,9.839189301
1.864929375,-0.260458374,0.128881989,9.831854553
1.874890375,-0.310454407,0.182021484,9.856702881
1.884852375,-0.297431488,0.061222687,9.869276733
1.894814375,-0.282612305,0.225281525,9.810299377
1.904776375,-0.235759735,0.094004517,9.930798798
1.914738375,-0.401165771,0.154029694,9.904303894
1.924700375,-0.258063354,0.106877747,9.757608948
1.934662375,-0.211061096,0.161963196,10.00070343
1.944623375,-0.294587402,0.108524323,9.807754669
1.954585375,-0.424367523,0.095202026,9.766590271
1.964547375,-0.16375946,0.15328125,9.933493195
1.974509375,-0.294138336,0.107326813,9.839189301
1.984471375,-0.386346588,0.107775879,9.768236847
1.994433375,-0.265098724,0.154179382,9.93289444
2.004394375,-0.109422455,0.174237671,9.844278717
2.014356375,-0.513432312,0.092657318,9.904154205
2.024318375,-0.223335571,0.161963196,9.789043579
2.034280375,-0.305514679,0.166603546,9.921817474
2.044242375,-0.186661835,0.146694946,9.756561127
2.054204833,-0.512384491,0.136366425,9.832902374
2.064166833,-0.208666077,0.167801056,9.814041595
2.074127833,-0.198487244,0.138611755,9.883347473
2.084089833,-0.474513245,0.123193817,9.804910583
2.094051833,-0.168848877,0.129780121,9.832453308
2.104013833,-0.14504837,0.130977631,9.818083191
2.113975833,-0.574056244,0.072898407,9.793384552
2.123937833,-0.132624207,0.120948486,9.843230896
2.133898833,-0.148341522,0.126936035,9.788744202
2.143860833,-0.573457489,0.10298584,9.741143188
2.153822833,-0.185614014,0.15447876,9.829309845
2.163784833,-0.116308136,0.118852844,9.771529999
2.173746833,-0.430355072,0.095501404,9.85445755
2.183708833,-0.289497986,0.076940002,9.796977081
2.193670833,-0.20013382,0.120798798,9.845625916
2.203631833,-0.284857635,0.094453583,9.780211945
2.213593833,-0.31823822,0.126187592,9.735604706
2.223555833,-0.213306427,0.099692688,9.711504822
2.233517833,-0.392483826,0.113763428,9.820777588
2.243479833,-0.207318878,0.103734283,9.746082916
2.253441833,-0.241747284,0.092956696,9.845326538
2.263402833,-0.436641998,0.105231171,9.779014435
2.273364833,-0.122744751,0.121098175,9.781409454
2.283326833,-0.295485535,0.113314362,9.773625641
2.293288833,-0.406105499,0.098195801,9.723479919
2.303250833,-0.226778412,0.12753479,9.781858521
2.313212833,-0.243543549,0.101938019,9.733209686
2.323174833,-0.364192657,0.074544983,9.773326263
2.333135833,-0.202828217,0.120200043,9.810598755
2.343097833,-0.323028259,0.107027435,9.808353424
2.353059833,-0.330961761,0.099542999,9.774673462
2.363021833,-0.273930359,0.103734283,9.797575836
2.372983833,-0.294737091,0.113913116,9.733359375
2.382945833,-0.362546082,0.080831909,9.807155914
2.392906833,-0.208666077,0.102686462,9.760602722
2.402868833,-0.267344055,0.097297668,9.819430389
2.412830833,-0.3556604,0.120649109,9.792037354
2.422792833,-0.28545639,0.111667786,9.805808716
2.432754833,-0.264050903,0.104333038,9.822274475
2.442716833,-0.354612579,0.104931793,9.746681671
2.452678833,-0.316142578,0.109721832,9.816735992
2.462639833,-0.218096466,0.119900665,9.76434494
2.472601833,-0.30072464,0.109572144,9.78305603
2.482563833,-0.282462616,0.109721832,9.801018677
2.492525833,-0.315543823,0.115709381,9.837393036
2.502487833,-0.29129425,0.131127319,9.846074982
2.512449833,-0.251477051,0.119451599,9.81703537
2.522410833,-0.360450439,0.129031677,9.831255798
2.532372833,-0.286803589,0.101938019,9.816586304
2.542334833,-0.213605804,0.146395569,9.807305603
2.552296833,-0.334703979,0.121846619,9.79832428
2.562258833,-0.348325653,0.116158447,9.81119751
2.572220833,-0.220491486,0.131726074,9.835447083
2.582182833,-0.281115417,0.131576385,9.828262024
2.592143833,-0.342188416,0.119451599,9.853709106
2.602105833,-0.288150787,0.127385101,9.843829651
2.612067833,-0.258512421,0.141904907,9.803563385
2.622029833,-0.300874329,0.143551483,9.832902374
2.631991833,-0.339494019,0.148042145,9.836045837
2.641953833,-0.218246155,0.145796814,9.848320313
2.651914833,-0.272134094,0.165705414,9.849368134
2.661876833,-0.345032501,0.116457825,9.8697258
2.671838833,-0.241148529,0.138911133,9.889484711
2.681800833,-0.261655884,0.159268799,9.862540741
2.691762833,-0.287402344,0.135617981,9.832153931
2.701724833,-0.298928375,0.122295685,9.854607239
2.711685833,-0.230221252,0.125289459,9.831854553
2.721647833,-0.275876312,0.139659576,9.852361908
2.731609833,-0.250279541,0.129331055,9.851014709
2.741571833,-0.306712189,0.125588837,9.862391052
2.751533833,-0.2468367,0.122744751,9.841284943
2.761495833,-0.251177673,0.133222961,9.856403503
2.771456833,-0.262853394,0.122595062,9.861642609
2.781418833,-0.268541565,0.116906891,9.84861969
2.791380833,-0.233065338,0.125888214,9.846524048
2.801342833,-0.254620514,0.116158447,9.837393036
2.811304833,-0.28904892,0.115410004,9.840536499
2.821266833,-0.247136078,0.113613739,9.854756927
2.831228833,-0.262703705,0.130678253,9.831405487
2.841189833,-0.273630981,0.119152222,9.839338989
2.851151833,-0.233215027,0.120349731,9.835596771
2.861113833,-0.238903198,0.116906891,9.846673737
2.871075833,-0.245938568,0.098195801,9.832004242
2.881037833,-0.237556,0.102387085,9.825118561
2.890999833,-0.239951019,0.110320587,9.80416214
2.900960833,-0.24219635,0.101938019,9.821226654
2.910922833,-0.274678802,0.087567902,9.823471985
2.920884833,-0.253722382,0.094603271,9.845925293
2.930846833,-0.21180954,0.100740509,9.820328522
2.940808833,-0.250279541,0.090262299,9.805209961
2.950770833,-0.236657867,0.095351715,9.805060272
2.960731833,-0.244291992,0.107925568,9.816885681
2.970693833,-0.215102692,0.105081482,9.820627899
2.980655833,-0.268391876,0.102087708,9.830507355
2.990617833,-0.239352264,0.09011261,9.826914825
3.000579833,-0.231269073,0.102237396,9.813143463
3.010541833,-0.268092499,0.078287201,9.828561401
3.020503833,-0.269589386,0.094004517,9.772877197
3.030464833,-0.194146271,0.103734283,9.800270233
3.040426833,-0.284707947,0.12169693,9.790690155
3.050388833,-0.25506958,0.131426697,9.785600739
3.060350125,-0.172740784,0.115410004,9.797875214
3.070312125,-0.265847168,0.107027435,9.818083191
3.080274125,-0.287402344,0.113763428,9.80535965
3.090235125,-0.208965454,0.122295685,9.803114319
3.100197125,-0.263003082,0.120798798,9.802066498
3.110159125,-0.265098724,0.116906891,9.800868988
3.120121125,-0.218096466,0.114212494,9.810449066
3.130083125,-0.219144287,0.124690704,9.790241089
3.140045125,-0.276924133,0.120200043,9.797426147
3.150006125,-0.257763977,0.124091949,9.797575836
3.159968125,-0.229173431,0.128432922,9.803114319
3.169930125,-0.268990631,0.122445374,9.79473175
3.179892125,-0.261955261,0.130528564,9.795480194
3.189854125,-0.212707672,0.137264557,9.801168365
3.199816125,-0.278870087,0.133073273,9.809251556
3.209777125,-0.26090744,0.117805023,9.813742218
3.219739125,-0.208366699,0.131875763,9.811796265
3.229701125,-0.237106934,0.141156464,9.824519806
3.239663125,-0.271385651,0.14160553,9.832303619
3.249625125,-0.246088257,0.134869537,9.86029541
3.259587125,-0.255219269,0.1287323,9.867031403
3.269548125,-0.286055145,0.135168915,9.84861969
3.279510125,-0.247884521,0.139958954,9.851014709
3.289472125,-0.264350281,0.13217514,9.855954437
3.299434125,-0.270038452,0.126936035,9.840536499
3.309396125,-0.260308685,0.139060822,9.843829651
3.319358125,-0.252973938,0.134420471,9.863738251
3.329319125,-0.288300476,0.139659576,9.864636383
3.339281125,-0.261955261,0.115260315,9.860744476
3.349243125,-0.27258316,0.123642883,9.860594788
3.359205125,-0.252524872,0.136665802,9.858648834
3.369167125,-0.263152771,0.139809265,9.866881714
3.379129125,-0.308508453,0.132324829,9.855804749
3.389090125,-0.308209076,0.1287323,9.852212219
3.399052125,-0.265398102,0.120649109,9.858798523
3.409014125,-0.285007324,0.110320587,9.852960663
3.418976125,-0.288899231,0.117655334,9.854756927
3.428938125,-0.279169464,0.121247864,9.847571869
3.438900125,-0.303419037,0.127983856,9.843530273
3.448861125,-0.286803589,0.114212494,9.849218445
3.458823125,-0.294138336,0.117355957,9.847122803
3.468785125,-0.292791138,0.104033661,9.838740234
3.478747125,-0.293389893,0.108075256,9.842482452
3.488709125,-0.291893005,0.114212494,9.833950195
3.498671125,-0.294288025,0.10418335,9.810898132
3.508633125,-0.290246429,0.11346405,9.819131012
3.518594125,-0.273181915,0.10178833,9.819280701
3.528556125,-0.298030243,0.116008759,9.820777588
3.538518125,-0.270637207,0.111368408,9.815987549
3.548480125,-0.28321106,0.114362183,9.80760498
3.558442125,-0.297431488,0.099692688,9.807155914
3.568404125,-0.279319153,0.10642868,9.795180817
3.578365125,-0.269589386,0.106278992,9.795779572
3.588327125,-0.281564484,0.111518097,9.78545105
3.598289125,-0.287252655,0.101638641,9.771679688
3.608251125,-0.283959503,0.09834549,9.784702606
3.618213125,-0.266445923,0.108524323,9.792785797
3.628175125,-0.277223511,0.092208252,9.800270233
3.638136125,-0.281115417,0.104632416,9.795330505
3.648098125,-0.29608429,0.10298584,9.803264008
3.658060125,-0.268990631,0.110470276,9.782906342
3.668022125,-0.257913666,0.095501404,9.779313812
3.677984125,-0.269589386,0.106877747,9.773625641
3.687946125,-0.25626709,0.100291443,9.772727509
3.697907125,-0.263452148,0.102387085,9.782457275
3.707869125,-0.264200592,0.121247864,9.797426147
3.717831125,-0.26330246,0.129780121,9.79952179
3.727793125,-0.257913666,0.139360199,9.780511322
3.737755125,-0.2667453,0.127385101,9.776918793
3.747717125,-0.274828491,0.124091949,9.790989532
3.757678125,-0.264949036,0.114212494,9.789492645
3.767640125,-0.278570709,0.128881989,9.787995758
3.777602125,-0.265697479,0.125738525,9.793234863
3.787564125,-0.25506958,0.133522339,9.802515564
3.797526125,-0.262703705,0.120200043,9.803114319
3.807488125,-0.256416779,0.12633728,9.804461517
3.817449125,-0.277822266,0.125888214,9.807305603
3.827411125,-0.261206818,0.138611755,9.800120544
3.837373125,-0.256416779,0.122445374,9.793683929
3.847335125,-0.280366974,0.130229187,9.799222412
3.857297125,-0.277522888,0.137414246,9.812245331
3.867259125,-0.273630981,0.130678253,9.811796265
3.877220125,-0.265098724,0.144449615,9.818083191
3.887182125,-0.280666351,0.125439148,9.831405487
3.897144125,-0.247285767,0.143551483,9.831854553
3.907106125,-0.269589386,0.139809265,9.839338989
3.917068125,-0.262853394,0.13457016,9.818382568
3.927030125,-0.280516663,0.143701172,9.824220428
3.936991125,-0.264050903,0.131127319,9.829010468
3.946953125,-0.292042694,0.131726074,9.843679962
3.956915125,-0.290246429,0.128881989,9.846973114
3.966877125,-0.269589386,0.136067047,9.876012726
3.976839125,-0.272732849,0.133222961,9.845625916
3.986801125,-0.282312927,0.12289444,9.834399261
3.996762125,-0.290845184,0.125738525,9.846673737
4.006724125,-0.267044678,0.119750977,9.835147705
4.016686125,-0.286953278,0.117805023,9.838291168
4.026648125,-0.288599854,0.116158447,9.85565506
4.036610125,-0.261206818,0.109721832,9.852062531
4.046572125,-0.274678802,0.125738525,9.84861969
4.05653375,-0.273032227,0.117805023,9.838889923
4.06649575,-0.284109192,0.124541016,9.841284943
4.07645775,-0.275427246,0.117505646,9.843081207
4.08641975,-0.271535339,0.120050354,9.828860779
4.09638175,-0.27497818,0.1088237,9.831255798
4.10634375,-0.295485535,0.11705658,9.829160156
4.11630475,-0.267643433,0.118703156,9.843380585
4.12626675,-0.251177673,0.118852844,9.850266266
4.13622875,-0.26794281,0.113314362,9.851314087
4.14619075,-0.275726624,0.120948486,9.839338989
4.15615275,-0.257614288,0.099842377,9.828112335
4.16611475,-0.258662109,0.095052338,9.818681946
4.17607575,-0.272433472,0.099692688,9.823022919
4.18603775,-0.271086273,0.103285217,9.790241089
4.19599975,-0.263152771,0.118703156,9.812694397
4.20596175,-0.265847168,0.115260315,9.830806732
4.21592375,-0.259560242,0.103434906,9.827812958
4.22588575,-0.258811798,0.092507629,9.830657043
4.23584675,-0.271385651,0.099992065,9.801916809
4.24580875,-0.243094482,0.098944244,9.802515564
4.25577075,-0.247585144,0.112416229,9.789193268
4.26573275,-0.258063354,0.099842377,9.805509338
4.27569475,-0.268691254,0.108224945,9.804012451
4.28565575,-0.228724365,0.117355957,9.796228638
4.29561775,-0.238903198,0.108224945,9.801617432
4.30557975,-0.2667453,0.101638641,9.807155914
4.31554175,-0.266595612,0.116158447,9.808353424
4.32550375,-0.251177673,0.123044128,9.786798248
4.33546575,-0.247585144,0.127834167,9.791887665
4.34542775,-0.262554016,0.115709381,9.802216187
4.35538875,-0.256117401,0.125139771,9.806856537
4.36535075,-0.235909424,0.122445374,9.809550934
4.37531275,-0.244741058,0.131426697,9.810149689
4.38527475,-0.247585144,0.12169693,9.793983307
4.39523675,-0.241298218,0.131576385,9.801318054
4.40519775,-0.235759735,0.13217514,9.786498871
4.41515975,-0.247884521,0.12169693,9.794881439
4.42512175,-0.246537323,0.131127319,9.796378326
4.43508375,-0.24339386,0.134270782,9.797875214
4.44504575,-0.252075806,0.135468292,9.808353424
4.45500775,-0.245788879,0.135917358,9.824519806
4.46496875,-0.268242188,0.133222961,9.828262024
4.47493075,-0.247734833,0.141904907,9.841434631
4.48489275,-0.243842926,0.119451599,9.825118561
4.49485475,-0.254321136,0.125888214,9.822274475
4.50481675,-0.264949036,0.116158447,9.827064514
4.51477875,-0.229023743,0.107925568,9.816137238
4.52473975,-0.24219635,0.135318604,9.834848328
4.53470175,-0.262853394,0.121247864,9.834848328
4.54466375,-0.242944794,0.12049942,9.831405487
4.55462575,-0.260158997,0.122145996,9.83454895
4.56458775,-0.250578918,0.124091949,9.838889923
4.57454975,-0.258362732,0.124091949,9.838889923
4.58451075,-0.274678802,0.121397552,9.85445755
4.59447275,-0.270786896,0.134121094,9.832752686
4.60443475,-0.243244171,0.127834167,9.839488678
4.61439675,-0.276325378,0.1287323,9.854008484
4.62435875,-0.270936584,0.124241638,9.862391052
4.63432075,-0.257015533,0.119900665,9.846074982
4.64428175,-0.267493744,0.118254089,9.84742218
4.65424375,-0.263601837,0.119750977,9.845925293
4.66420575,-0.261655884,0.114811249,9.846074982
4.67416775,-0.2667453,0.125888214,9.832303619
4.68412975,-0.259111176,0.11705658,9.842632141
4.69409175,-0.265398102,0.107177124,9.844278717
4.70405275,-0.265098724,0.114062805,9.846973114
4.71401475,-0.255219269,0.132324829,9.85445755
4.72397675,-0.273032227,0.116008759,9.844727783
4.73393875,-0.258811798,0.1088237,9.82167572
4.74390075,-0.251477051,0.094154205,9.835447083
4.75386275,-0.24099884,0.09834549,9.85565506
4.76382375,-0.254770203,0.106129303,9.839189301
4.77378575,-0.24099884,0.110320587,9.827962646
4.78374775,-0.249531097,0.116757202,9.835447083
4.79370975,-0.252824249,0.110919342,9.825717316
4.80367175,-0.232765961,0.116607513,9.84397934
4.81363275,-0.241597595,0.116308136,9.825567627
4.82359475,-0.246237946,0.098644867,9.827214203
4.83355675,-0.239052887,0.105380859,9.833800507
4.84351875,-0.259260864,0.118403778,9.833950195
4.85348075,-0.24459137,0.116308136,9.846673737
4.86344275,-0.234262848,0.103734283,9.833201752
4.87340375,-0.244291992,0.11705658,9.818083191
4.88336575,-0.233813782,0.113014984,9.824519806
4.89332775,-0.230221252,0.129780121,9.813293152
4.90328975,-0.247435455,0.110470276,9.80176712
4.91325175,-0.225431213,0.121846619,9.811796265
4.92321375,-0.21180954,0.128133545,9.808054047
4.93317475,-0.251926117,0.130378876,9.817334747
4.94313675,-0.269589386,0.139360199,9.811047821
4.95309875,-0.235759735,0.144150238,9.813293152
4.96306075,-0.208666077,0.13217514,9.826316071
4.97302275,-0.235460358,0.135617981,9.810299377
4.98298475,-0.237556,0.132773895,9.824669495
4.99294575,-0.244441681,0.142204285,9.823172607
5.00290775,-0.251027985,0.140258331,9.806706848
5.01286975,-0.261356506,0.130079498,9.817634125
5.02283175,-0.242346039,0.132923584,9.819879456
5.03279375,-0.248333588,0.114811249,9.821226654
5.04275575,-0.256865845,0.131875763,9.820029144
5.05271675,-0.266595612,0.13576767,9.811796265
5.062678458,-0.23875351,0.119002533,9.82871109
5.072640458,-0.256416779,0.115559692,9.817783813
5.082602458,-0.270188141,0.118852844,9.808503113
5.092564458,-0.259859619,0.125139771,9.829309845
5.102526458,-0.260757751,0.120050354,9.819879456
5.112487458,-0.251477051,0.126786346,9.804910583
5.122449458,-0.272134094,0.132324829,9.807305603
5.132411458,-0.258512421,0.124541016,9.806856537
5.142373458,-0.264499969,0.112565918,9.801168365
5.152335458,-0.280965729,0.120798798,9.809550934
5.162296458,-0.272882538,0.113613739,9.787097626
5.172258458,-0.261655884,0.105680237,9.809700623
5.182220458,-0.284707947,0.112416229,9.80176712
5.192182458,-0.271535339,0.121996307,9.804311829
5.202144458,-0.284408569,0.118553467,9.826615448
5.212106458,-0.277971954,0.096249847,9.823471985
5.222067458,-0.272134094,0.118104401,9.82167572
5.232029458,-0.262554016,0.118254089,9.824370117
5.241991458,-0.254321136,0.109123077,9.82871109
5.251953458,-0.265547791,0.112266541,9.820777588
5.261915458,-0.28201355,0.11585907,9.82526825
5.271877458,-0.278421021,0.101339264,9.824370117
5.281838458,-0.261356506,0.117206268,9.818831635
5.291800458,-0.293539581,0.119002533,9.812993774
5.301762458,-0.274229736,0.10059082,9.823471985
5.311724458,-0.255668335,0.105680237,9.840536499
5.321686458,-0.25506958,0.107027435,9.823022919
5.331648458,-0.282163239,0.112865295,9.821226654
5.341609458,-0.26914032,0.117655334,9.825118561
5.351571458,-0.289947052,0.119601288,9.819131012
5.361533458,-0.289198608,0.120948486,9.826615448
5.371495458,-0.297581177,0.116457825,9.823022919
5.381457458,-0.25970993,0.116158447,9.815688171
5.391418458,-0.291443939,0.112116852,9.827962646
5.401380458,-0.267793121,0.117805023,9.817933502
5.411342458,-0.252674561,0.117206268,9.822723541
5.421304458,-0.262703705,0.107177124,9.838889923
5.431266458,-0.267194366,0.105081482,9.837542725
5.441228458,-0.275277557,0.127983856,9.834848328
5.451189458,-0.267344055,0.125588837,9.834998016
5.461151458,-0.285157013,0.116158447,9.829309845
5.471113458,-0.27617569,0.124990082,9.825717316
5.481075458,-0.270188141,0.116906891,9.835147705
5.491037458,-0.279319153,0.119451599,9.82751358
5.500999458,-0.268990631,0.123942261,9.818532257
5.510960458,-0.279917908,0.141156464,9.818681946
5.520922458,-0.279768219,0.125139771,9.823471985
5.530884458,-0.266894989,0.130079498,9.818831635
