"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.822883167E0,1.572330322E0,-1.281335449E-1,9.754764862E0
9.922869167E0,1.586550751E0,-1.459465027E-1,9.578880615E0
1.002285517E1,1.582658844E0,-1.291813660E-1,9.661957855E0
1.012284067E1,1.527423706E0,-9.116043091E-2,9.718689880E0
1.022282667E1,1.493594055E0,-8.711883545E-2,9.811796265E0
1.032281267E1,1.551224213E0,-1.146615601E-1,9.922416229E0
1.042279867E1,1.516197052E0,-7.933502197E-2,9.693093109E0
1.052278467E1,1.536554718E0,-9.415420532E-2,9.697284393E0
1.062277067E1,1.487307129E0,-9.086105347E-2,9.783205719E0
1.072275667E1,1.526525574E0,-8.098159790E-2,9.569450226E0
1.082274267E1,1.629960480E0,-1.213975525E-1,9.577234039E0
1.092272867E1,1.540895691E0,-7.723937988E-2,9.804611206E0
1.102271367E1,1.537901917E0,4.834945679E-2,9.842033386E0
1.112270000E1,1.589245148E0,2.326162720E-1,9.651329956E0
1.122268600E1,1.573677521E0,2.748284912E-1,9.408085785E0
1.132267200E1,1.552870789E0,-5.912704468E-2,9.795031128E0
1.142265700E1,1.459315338E0,3.083587646E-2,9.664951630E0
1.152264300E1,1.517394562E0,1.496887207E-4,9.755962372E0
1.162262900E1,1.555116119E0,-2.020797729E-2,9.851763153E0
1.172261400E1,1.519789581E0,-1.507365417E-1,9.718540192E0
1.182260000E1,1.573976898E0,4.655319214E-2,9.786648560E0
1.192258600E1,1.471739502E0,2.812651062E-1,9.569749603E0
1.202257100E1,1.464853821E0,2.877017212E-1,9.925260315E0
1.212255704E1,1.299148407E0,4.116439819E-1,9.651030579E0
1.222254204E1,1.415007477E0,1.484912109E-1,9.815987549E0
1.232252804E1,1.390608215E0,3.415896606E-1,9.758207703E0
1.242251304E1,1.476828918E0,5.927673340E-1,9.567953339E0
1.252249904E1,1.554217987E0,6.867718506E-1,9.649533691E0
1.262248404E1,1.415456543E0,4.924758911E-1,9.875563660E0
1.272247004E1,1.466650085E0,4.237687683E-1,9.616003418E0
1.282245504E1,1.499132538E0,5.113366699E-1,9.615254974E0
1.292244004E1,1.421294403E0,3.170407104E-1,9.681267700E0
1.302242604E1,1.508263550E0,2.597099304E-1,9.755962372E0
1.312241042E1,1.463506622E0,1.639091492E-1,9.805060272E0
1.322239542E1,1.545386353E0,1.498384094E-1,9.626331940E0
1.332238142E1,1.425934753E0,8.502319336E-2,9.718540192E0
1.342236642E1,1.436712341E0,1.484912109E-1,9.795330505E0
1.352235142E1,1.482517090E0,3.981719971E-2,9.699679413E0
1.362233642E1,1.372046814E0,-4.251159668E-1,9.605076141E0
1.372232242E1,1.413959656E0,-1.471440125E-1,9.521998901E0
1.382230742E1,1.405726776E0,-2.237846375E-1,9.711055756E0
1.392229242E1,1.431323547E0,-8.996292114E-2,9.853409729E0
1.402227742E1,1.264869690E0,-1.604663086E-1,9.760902100E0
1.412226279E1,1.369352417E0,1.085243225E-1,9.947114868E0
1.422224779E1,1.322948914E0,3.168910217E-1,9.713301086E0
1.432223279E1,1.382974091E0,1.797761536E-1,9.783954163E0
1.442221779E1,1.404978333E0,1.296304321E-1,9.641450500E0
1.452220279E1,1.533860321E0,2.100132751E-1,9.639205170E0
1.462218779E1,1.443148956E0,4.023632813E-1,9.709558868E0
1.472217279E1,1.415606232E0,2.897973633E-1,9.726773071E0
1.482215779E1,1.381776581E0,2.668949890E-1,9.822124786E0
1.492214279E1,1.327289886E0,1.796264648E-1,9.685159607E0
1.502212779E1,1.355281677E0,1.121168518E-1,9.741143188E0
1.512211275E1,1.360221405E0,1.206491089E-1,9.854906616E0
1.522209775E1,1.401086426E0,3.013233948E-1,9.680070190E0
1.532208175E1,1.428030396E0,1.874102783E-1,9.822573853E0
1.542206675E1,1.396446075E0,1.440005493E-1,9.712103577E0
1.552205175E1,1.390159149E0,4.101470947E-2,9.796078949E0
1.562203675E1,1.491648102E0,-1.106199646E-1,9.833351440E0
1.572202075E1,1.290017395E0,1.005908203E-1,9.614356842E0
1.582200575E1,1.427581329E0,5.912704468E-2,9.754166107E0
1.592199075E1,1.321751404E0,4.236190796E-2,9.637408905E0
1.602197575E1,1.409618683E0,1.344204712E-1,9.714947662E0
1.612195975E1,1.370549927E0,1.577719116E-1,9.710307312E0
1.622194442E1,1.300046539E0,1.556762695E-1,9.800120544E0
1.632192942E1,1.356778564E0,2.496807861E-1,9.804760895E0
1.642191342E1,1.238823853E0,9.011260986E-2,9.743089142E0
1.652189842E1,1.345851288E0,2.890489197E-1,9.831854553E0
1.662188242E1,1.297052765E0,2.706372070E-1,9.726024628E0
1.672186742E1,1.281036072E0,2.613565063E-1,9.741143188E0
1.682185142E1,1.251996460E0,3.242257690E-1,9.712253265E0
1.692183642E1,1.332828369E0,3.044668579E-1,9.769134979E0
1.702182042E1,1.259929962E0,3.155438232E-1,9.918524323E0
1.712180542E1,1.241518250E0,2.998265076E-1,9.790390778E0
1.722179004E1,1.271006927E0,2.665956116E-1,9.804611206E0
1.732177504E1,1.271455994E0,3.170407104E-1,9.789043579E0
1.742175904E1,1.322649536E0,3.065625000E-1,9.746981049E0
1.752174304E1,1.344504089E0,3.170407104E-1,9.813891907E0
1.762172804E1,1.308878174E0,2.878514099E-1,9.734257507E0
1.772171204E1,1.348545685E0,2.921923828E-1,9.696086884E0
1.782169604E1,1.351988525E0,2.383044434E-1,9.817185059E0
1.792168104E1,1.385818176E0,3.216810608E-1,9.746681671E0
1.802166504E1,1.403481445E0,3.682342529E-1,9.644144897E0
1.812164904E1,1.350491638E0,2.791694641E-1,9.696086884E0
1.822163250E1,1.407972107E0,4.164340210E-1,9.831405487E0
1.832161750E1,1.422042847E0,3.709286499E-1,9.868079224E0
1.842160150E1,1.435065765E0,2.445913696E-1,9.666897583E0
1.852158550E1,1.374142456E0,1.766326904E-1,9.841584320E0
1.862156950E1,1.321601715E0,3.411405945E-1,9.806557159E0
1.872155350E1,1.273401947E0,2.847079468E-1,9.900861053E0
1.882153750E1,1.322200470E0,3.013233948E-1,9.910291443E0
1.892152250E1,1.295406189E0,2.963836670E-1,9.871072998E0
1.902150650E1,1.297352142E0,3.344046021E-1,9.713001709E0
1.912149050E1,1.307381287E0,2.927911377E-1,9.634415131E0
1.922147504E1,1.310375061E0,2.520758057E-1,9.705517273E0
1.932145904E1,1.337169342E0,1.824705505E-1,9.758357391E0
1.942144304E1,1.430425415E0,5.029541016E-2,9.720037079E0
1.952142704E1,1.280287628E0,2.610571289E-1,9.693691864E0
1.962141104E1,1.417701874E0,3.761677551E-1,9.899214478E0
1.972139504E1,1.331032104E0,2.835104370E-1,9.619146881E0
1.982137904E1,1.357676697E0,3.920347595E-1,9.720037079E0
1.992136304E1,1.341360626E0,3.532653809E-1,9.807006226E0
2.002134704E1,1.323547668E0,4.041595459E-1,9.756261749E0
2.012133104E1,1.320104828E0,3.472778320E-1,9.807604980E0
2.022131475E1,1.263372803E0,3.814068604E-1,9.745783539E0
2.032129875E1,1.260229340E0,3.248245239E-1,9.720486145E0
2.042128175E1,1.337768097E0,3.314108276E-1,9.748178558E0
2.052126575E1,1.321901093E0,3.709286499E-1,9.720037079E0
2.062124975E1,1.302441559E0,3.589535522E-1,9.800868988E0
2.072123375E1,1.290915527E0,3.739224243E-1,9.781110077E0
2.082121775E1,1.265618134E0,3.571572876E-1,9.821526031E0
2.092120175E1,1.278790741E0,4.147874451E-1,9.717791748E0
2.102118575E1,1.251846771E0,4.267625427E-1,9.775721283E0
2.112116875E1,1.253792725E0,4.210743713E-1,9.738748169E0
2.122115354E1,1.165626068E0,4.781057739E-1,9.662556610E0
2.132113754E1,1.147663422E0,4.704716492E-1,9.821076965E0
2.142112154E1,1.074315948E0,4.421804810E-1,9.728569336E0
2.152110454E1,9.279203796E-1,2.814147949E-1,9.754166107E0
2.162108854E1,9.608518982E-1,4.360432434E-1,9.816436615E0
2.172107254E1,8.455915833E-1,3.567082214E-1,9.671388245E0
2.182105554E1,8.605604553E-1,3.508703613E-1,9.931098175E0
2.192103954E1,8.786727905E-1,4.727169800E-1,9.689350891E0
2.202102354E1,8.762777710E-1,5.767506409E-1,9.903405762E0
2.212100654E1,9.204359436E-1,4.231700134E-1,9.584119720E0
2.222098992E1,1.000669098E0,4.465214539E-1,9.714348907E0
2.232097392E1,1.012644196E0,3.646417236E-1,9.785900116E0
2.242095692E1,1.095871124E0,4.873864746E-1,9.879455566E0
2.252094092E1,1.015787659E0,5.095404053E-1,9.801617432E0
2.262092392E1,8.415499878E-1,3.418890381E-1,1.000414627E1
2.272090792E1,9.437873840E-1,4.739144897E-1,9.843979340E0
2.282089092E1,9.190887451E-1,5.791456604E-1,9.754764862E0
2.292087492E1,1.022673340E0,5.155279541E-1,9.921368408E0
2.302085792E1,9.300160217E-1,5.218148804E-1,9.638007660E0
2.312084192E1,9.610015869E-1,5.043013000E-1,9.808952179E0
2.322082537E1,1.019230499E0,5.126838684E-1,9.863289185E0
2.332080937E1,1.005459137E0,6.137237549E-1,9.820328522E0
2.342079237E1,8.963360596E-1,4.951702881E-1,9.849966888E0
2.352077638E1,8.093669128E-1,4.731660461E-1,9.804461517E0
2.362075937E1,7.740403748E-1,5.566923523E-1,9.411828003E0
2.372074338E1,8.132588196E-1,5.107379150E-1,1.003812561E1
2.382072637E1,7.695497131E-1,5.077441406E-1,9.763746185E0
2.392070938E1,7.897576904E-1,6.194119263E-1,9.974358215E0
2.402069337E1,7.969427490E-1,5.017565918E-1,9.994566193E0
2.412067637E1,8.409512329E-1,4.525090027E-1,9.856553192E0
2.422065900E1,9.313632202E-1,5.020559692E-1,9.777068481E0
2.432064300E1,9.518705750E-1,4.803511047E-1,9.696086884E0
2.442062600E1,1.049617310E0,4.875361633E-1,9.652078400E0
2.452060900E1,1.022224274E0,4.568499756E-1,9.625433807E0
2.462059300E1,1.031504974E0,4.805007935E-1,9.680070190E0
2.472057600E1,1.076112213E0,4.141886902E-1,9.777218170E0
2.482055900E1,1.062640228E0,5.191204834E-1,9.796378326E0
2.492054300E1,9.924362183E-1,4.734654236E-1,9.860594788E0
2.502052600E1,1.018482056E0,4.504133606E-1,9.890382843E0
2.512050900E1,9.524693298E-1,5.195695496E-1,9.809401245E0
2.522049200E1,8.776249695E-1,5.221142578E-1,9.829758911E0
2.532047600E1,9.440867615E-1,5.060975647E-1,9.846823425E0
2.542045900E1,9.029223633E-1,4.686753845E-1,9.747280426E0
2.552044200E1,9.334588623E-1,5.264552307E-1,9.757010193E0
2.562042500E1,9.722282410E-1,5.541476440E-1,9.669741669E0
2.572040800E1,1.014440460E0,5.706134033E-1,9.842183075E0
2.582039200E1,9.596543884E-1,5.637277222E-1,9.786199493E0
2.592037500E1,1.051862640E0,5.707630920E-1,9.952803040E0
2.602035800E1,1.050066376E0,5.777984619E-1,9.825417938E0
2.612034100E1,1.026265869E0,5.785469055E-1,9.779762878E0
2.622032350E1,9.738748169E-1,4.793032837E-1,9.643546143E0
2.632030650E1,9.261241150E-1,4.806504822E-1,9.466015320E0
2.642028950E1,9.475296021E-1,6.638694763E-1,9.645791473E0
2.652027250E1,8.888516235E-1,5.432203674E-1,1.004755600E1
2.662025550E1,7.912545776E-1,6.159690857E-1,9.962532806E0
2.672023950E1,8.143066406E-1,6.655160522E-1,1.020383102E1
2.682022250E1,7.167095947E-1,5.426216125E-1,1.004231689E1
2.692020550E1,7.219487000E-1,5.685177612E-1,9.656269684E0
2.702018850E1,7.677534485E-1,5.595364380E-1,9.579479370E0
2.712017150E1,8.018824768E-1,5.807922363E-1,9.506281586E0
2.722015588E1,8.104147339E-1,5.677693176E-1,9.722282410E0
2.732013787E1,9.204359436E-1,6.216572571E-1,9.886490936E0
2.742012088E1,9.231303406E-1,6.685098267E-1,1.010803024E1
2.752010388E1,8.976832581E-1,5.430706787E-1,9.886940002E0
2.762008687E1,9.391470337E-1,5.857319641E-1,9.776469727E0
2.772006988E1,9.041198730E-1,6.005511475E-1,9.481582947E0
2.782005287E1,8.722361755E-1,5.794450378E-1,9.578132172E0
2.792003587E1,7.936495972E-1,5.837860107E-1,9.652078400E0
2.802001888E1,8.123606873E-1,5.755531311E-1,9.796078949E0
2.812000187E1,8.228388977E-1,5.363346863E-1,9.919422455E0
2.821998675E1,8.307723999E-1,5.713618469E-1,1.008018814E1
2.831996975E1,8.301736450E-1,5.971083069E-1,1.001178040E1
2.841995275E1,8.872050476E-1,5.140310669E-1,9.684261475E0
2.851993575E1,8.340655518E-1,5.260061646E-1,9.627978516E0
2.861991775E1,8.870553589E-1,5.418731689E-1,9.604926453E0
2.871990075E1,9.352551270E-1,4.451742554E-1,9.793683929E0
2.881988375E1,9.898915100E-1,4.581971741E-1,1.001791763E1
2.891986675E1,8.657995605E-1,4.224215698E-1,9.511221313E0
2.901984875E1,1.000070343E0,4.499642944E-1,1.003049149E1
2.912483075E1,8.605604553E-1,5.191204834E-1,1.000878662E1
2.922480988E1,8.032296753E-1,4.355941772E-1,9.854457550E0
2.932479187E1,7.734416199E-1,5.349874878E-1,9.595496063E0
2.942477487E1,7.264393616E-1,5.161267090E-1,9.539362793E0
2.952475788E1,8.062234497E-1,3.243754578E-1,9.478439484E0
2.962473987E1,9.021739197E-1,5.617817688E-1,9.776170349E0
2.972472287E1,6.933581543E-1,5.017565918E-1,9.845625916E0
2.982470488E1,8.213420105E-1,5.005590820E-1,1.007000931E1
2.992468787E1,9.467811584E-1,4.580474854E-1,9.862540741E0
3.002466987E1,1.020727386E0,6.658154297E-1,9.767787781E0
3.012465288E1,1.003513184E0,4.809498596E-1,9.593849487E0
3.022463525E1,9.768685913E-1,4.445755005E-1,9.433682556E0
3.032461825E1,9.395960999E-1,4.894821167E-1,9.667496338E0
3.042460025E1,9.107061768E-1,4.487667847E-1,9.810299377E0
3.052458325E1,8.105644226E-1,4.800517273E-1,9.862989807E0
3.062456525E1,7.080276489E-1,4.692741394E-1,1.034663406E1
3.072454725E1,8.333171082E-1,4.396357727E-1,9.451196136E0
3.082453025E1,7.839198303E-1,5.312452698E-1,9.962832184E0
3.092451225E1,7.716453552E-1,4.233197021E-1,9.586514740E0
3.102449525E1,7.108717346E-1,4.876858521E-1,9.816586304E0
3.112447725E1,7.857160950E-1,2.839595032E-1,9.853858795E0
3.122445863E1,8.728349304E-1,4.278103638E-1,1.001881577E1
3.132444162E1,9.163943481E-1,5.005590820E-1,9.896220703E0
3.142442362E1,9.975256348E-1,5.650749207E-1,9.662556610E0
3.152440563E1,9.668394470E-1,4.291575623E-1,9.404642944E0
3.162438862E1,1.108594666E0,3.628454590E-1,9.812095642E0
3.172437062E1,1.120869141E0,5.891748047E-1,9.755064240E0
3.182435263E1,9.846524048E-1,4.924758911E-1,9.960736542E0
3.192433563E1,1.091979218E0,3.974235535E-1,1.005908203E1
3.202431762E1,9.987231445E-1,5.312452698E-1,9.732311554E0
3.212429962E1,1.046473846E0,3.939807129E-1,9.835447083E0
3.222428225E1,1.083596649E0,4.352947998E-1,9.658065948E0
3.232426525E1,1.025068359E0,4.324507141E-1,9.860894165E0
3.242424725E1,9.476792908E-1,4.013154602E-1,9.610315247E0
3.252422925E1,1.040486298E0,2.695893860E-1,9.972412262E0
3.262421125E1,9.940827942E-1,4.228706360E-1,9.716145172E0
3.272419425E1,1.057700500E0,2.808160400E-1,9.934990082E0
3.282417625E1,1.005608826E0,3.754193115E-1,9.719288635E0
3.292415825E1,1.064586182E0,3.670367432E-1,9.972561951E0
3.302414025E1,1.043929138E0,3.944297791E-1,9.778116302E0
3.312412225E1,1.070424042E0,5.128335571E-1,9.824669495E0
3.322410354E1,1.007255402E0,3.899391174E-1,9.639953613E0
3.332408554E1,1.106948090E0,3.858975220E-1,1.003513184E1
3.342406854E1,1.002016296E0,5.752537537E-1,9.583820343E0
3.352405054E1,1.036295013E0,3.297642517E-1,9.907746735E0
3.362403254E1,9.982740784E-1,5.917195129E-1,9.826765137E0
3.372401454E1,9.437873840E-1,4.414320374E-1,9.975855103E0
3.382399654E1,9.159452820E-1,4.929249573E-1,9.813891907E0
3.392397854E1,8.283773804E-1,4.975653076E-1,9.699679413E0
3.402396054E1,7.973918152E-1,3.492237854E-1,9.761949921E0
3.412394254E1,7.444020081E-1,4.574487305E-1,9.579778748E0
3.422392475E1,8.836125183E-1,4.412823486E-1,9.889784088E0
3.432390675E1,7.396119690E-1,4.405339050E-1,9.744286652E0
3.442388875E1,8.198451233E-1,4.263134766E-1,9.788893890E0
3.452387075E1,8.629554749E-1,4.508624268E-1,9.982890472E0
3.462385275E1,8.842112732E-1,4.126918030E-1,9.796827393E0
3.472383475E1,8.390052795E-1,4.161346436E-1,9.713750153E0
3.482381675E1,8.181985474E-1,4.284091187E-1,9.899813232E0
3.492379875E1,7.997868347E-1,3.417393494E-1,9.778864746E0
3.502378075E1,8.557704163E-1,4.613406372E-1,9.879904633E0
3.512376275E1,8.075706482E-1,4.197271729E-1,9.723629608E0
3.522374888E1,8.470884705E-1,3.980223083E-1,9.758656769E0
3.532373087E1,7.816744995E-1,3.758683777E-1,9.950557709E0
3.542371287E1,8.177494812E-1,3.320095825E-1,1.001716919E1
3.552369488E1,7.870632935E-1,3.351530457E-1,9.975855103E0
3.562367588E1,8.192463684E-1,2.508782959E-1,9.867480469E0
3.572365787E1,8.396040344E-1,4.541555786E-1,9.997110901E0
3.582363987E1,8.952882385E-1,4.213737488E-1,9.699978790E0
3.592362188E1,9.114546204E-1,3.835025024E-1,9.681567078E0
3.602360388E1,8.783734131E-1,3.860472107E-1,9.613608398E0
3.612358587E1,8.608598328E-1,4.128414917E-1,9.930948486E0
3.622356279E1,7.656578064E-1,3.743714905E-1,9.667346649E0
3.632354479E1,7.542814636E-1,3.719764709E-1,1.005833359E1
3.642352679E1,7.952961731E-1,3.558100891E-1,9.732311554E0
3.652350779E1,7.277865601E-1,3.770658875E-1,9.951306152E0
3.662348979E1,6.866221619E-1,3.026705933E-1,9.777367859E0
3.672347179E1,6.451583862E-1,3.115022278E-1,9.614656219E0
3.682345379E1,7.294331360E-1,3.303630066E-1,9.812844086E0
3.692343479E1,6.932084656E-1,4.064048767E-1,9.714947662E0
3.702341679E1,7.617658997E-1,3.381468201E-1,9.672585754E0
3.712339879E1,6.192622375E-1,4.200265503E-1,9.776769104E0
3.722338113E1,6.224057007E-1,4.255650330E-1,9.882898407E0
3.732336312E1,6.734495544E-1,1.866618347E-1,1.010174332E1
3.742334412E1,5.942642212E-1,2.154020691E-1,9.825717316E0
3.752332612E1,7.488926697E-1,1.660047913E-1,9.782457275E0
3.762330813E1,7.298822021E-1,1.237925720E-1,9.901609497E0
3.772328913E1,7.854167175E-1,2.312690735E-1,9.631121979E0
3.782327112E1,7.144642639E-1,1.916015625E-1,9.737850037E0
3.792325212E1,6.797364807E-1,6.346801758E-2,9.596394196E0
3.802323412E1,7.843688965E-1,1.285826111E-1,9.976154480E0
3.812321513E1,6.535409546E-1,1.700463867E-1,9.775272217E0
3.822319600E1,6.909631348E-1,1.459465027E-1,9.978848877E0
3.832317700E1,6.741979980E-1,1.778302002E-1,1.006462051E1
3.842315900E1,6.971003723E-1,2.353106689E-1,9.639654236E0
3.852314000E1,6.001020813E-1,2.098635864E-1,9.865983582E0
3.862312100E1,6.066883850E-1,2.679428101E-1,9.487420807E0
3.872310300E1,7.731422424E-1,3.062631226E-1,9.870623932E0
3.882308400E1,7.213499451E-1,3.373983765E-1,9.671687622E0
3.892306600E1,7.770341492E-1,3.275189209E-1,9.904154205E0
3.902304700E1,7.643106079E-1,2.685415649E-1,9.697284393E0
3.912302800E1,7.882608032E-1,2.980302429E-1,9.681267700E0
3.922301000E1,7.409591675E-1,3.270698547E-1,9.500144348E0
3.932299100E1,8.104147339E-1,3.077600098E-1,9.651180267E0
3.942297200E1,8.557704163E-1,2.697390747E-1,9.820178833E0
3.952295400E1,8.048762512E-1,2.941383362E-1,9.952803040E0
3.962293500E1,7.635621643E-1,3.402424622E-1,9.824220428E0
3.972291600E1,8.345146179E-1,2.921923828E-1,9.537117462E0
3.982289700E1,8.771759033E-1,2.652484131E-1,9.559570770E0
3.992287900E1,8.376580811E-1,2.885998535E-1,9.985734558E0
4.002286000E1,8.702902222E-1,1.754351807E-1,9.774673462E0
4.012284100E1,7.343728638E-1,3.302133179E-1,9.874366150E0
4.022282238E1,5.873785400E-1,3.962260437E-1,9.804910583E0
4.032280437E1,7.315287781E-1,1.405577087E-1,9.930050354E0
4.042278537E1,7.054829407E-1,5.516029358E-1,9.767338715E0
4.052276637E1,7.961943054E-1,3.342549133E-1,9.773775330E0
4.062274737E1,8.518785095E-1,2.056723022E-1,9.792187042E0
4.072272837E1,1.015039215E0,1.290316772E-1,9.640552368E0
4.082270938E1,9.204359436E-1,2.956352234E-1,9.256750488E0
4.092269038E1,8.655001831E-1,2.257305908E-1,1.009889923E1
4.102267138E1,8.753796387E-1,1.350192261E-1,9.787546692E0
4.112265337E1,9.039701843E-1,3.326083374E-1,9.848769379E0
4.122263729E1,8.755293274E-1,2.877017212E-1,9.776918793E0
4.132261829E1,8.397537231E-1,1.718426514E-1,9.616602173E0
4.142259929E1,7.048841858E-1,2.097138977E-1,9.796827393E0
