Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
107.7845825,-0.358205109,-0.084873505,9.621841278
107.7945445,-0.367036743,-0.078586578,9.630223846
107.8045065,-0.388591919,-0.080083466,9.589059448
107.8144675,-0.393681335,-0.08547226,9.616751862
107.8244295,-0.397423553,-0.079035645,9.635313263
107.8343915,-0.401764526,-0.066312103,9.733509064
107.8443525,-0.361797638,-0.053139496,9.707163849
107.8543145,-0.40251297,-0.06436615,9.695188751
107.8642765,-0.411793671,-0.036673737,9.722881165
107.8742375,-0.405207367,-0.039517822,9.710007935
107.8841995,-0.382155304,-0.063917084,9.736802216
107.8941615,-0.413440247,-0.060923309,9.797575836
107.9041225,-0.401165771,-0.051792297,9.807006226
107.9140845,-0.39428009,-0.061222687,9.797875214
107.9240465,-0.429906006,-0.068856812,9.824819183
107.9340075,-0.43649231,-0.094453583,9.864337006
107.9439695,-0.424517212,-0.101488953,9.848769379
107.9539315,-0.462388458,-0.101189575,9.859546967
107.9638925,-0.489033051,-0.097447357,9.861792297
107.9738545,-0.461340637,-0.109272766,9.870773621
107.9838165,-0.47735733,-0.114212494,9.898765411
107.9937775,-0.485739899,-0.091908875,9.896669769
108.0037395,-0.458795929,-0.105231171,9.952503662
108.0137015,-0.514929199,-0.087567902,10.04710693
108.0236625,-0.528999939,-0.077389069,10.06177643
108.0336245,-0.468675385,-0.076940002,10.07075775
108.0435865,-0.462987213,-0.089064789,10.03767654
108.0535475,-0.490080872,-0.092058563,10.00654129
108.0635095,-0.436192932,-0.097447357,10.01282822
108.0734715,-0.457748108,-0.10178833,10.03468277
108.0834325,-0.440533905,-0.10298584,10.0448616
108.0933945,-0.473615112,-0.112116852,10.08692413
108.1033565,-0.504001923,-0.123343506,10.06252487
108.1133175,-0.524060211,-0.096698914,10.10204269
108.1232795,-0.59905426,-0.108973389,10.108629
108.1332415,-0.528101807,-0.097447357,10.02016296
108.1432025,-0.479153595,-0.069904633,9.933193817
108.1531645,-0.467178497,-0.084574127,9.952204285
108.1631265,-0.469423828,-0.095351715,9.983040161
108.1730875,-0.508193207,-0.111069031,9.99486557
108.1830495,-0.508043518,-0.11705658,9.987979889
108.1930115,-0.482446747,-0.111967163,9.951455841
108.2029725,-0.480201416,-0.129780121,9.934690704
108.2129345,-0.468226318,-0.109572144,9.920619965
108.2228965,-0.454305267,-0.112266541,9.868977356
108.2328575,-0.445323944,-0.103285217,9.840686188
108.2428195,-0.474662933,-0.092657318,9.845027161
108.2527815,-0.456400909,-0.074694672,9.849667511
108.2627425,-0.434246979,-0.072299652,9.814939728
108.2727045,-0.431253204,-0.086819458,9.821376343
108.2826665,-0.430654449,-0.061522064,9.835147705
108.2926275,-0.48559021,-0.075592804,9.799372101
108.3025895,-0.509241028,-0.078736267,9.789193268
108.3125515,-0.479902039,-0.09011261,9.724228363
108.3225125,-0.469573517,-0.09595047,9.710756378
108.3324745,-0.437240753,-0.084723816,9.661508789
108.3424365,-0.412093048,-0.097297668,9.62633194
108.3523975,-0.413739624,-0.093405762,9.688452759
108.3623595,-0.413889313,-0.096549225,9.658365326
108.3723215,-0.44697052,-0.11585907,9.680519257
108.3822825,-0.433498535,-0.105530548,9.664502563
108.3922445,-0.388292542,-0.089513855,9.670939178
108.4022065,-0.423319702,-0.104931793,9.661658478
108.4121675,-0.366887054,-0.084125061,9.649533691
108.4221295,-0.352067871,-0.070054321,9.641151123
108.4320915,-0.378562775,-0.068856812,9.633516998
108.4420525,-0.377664642,-0.074245605,9.658814392
108.4520145,-0.385149078,-0.060324554,9.679621124
108.4619765,-0.392783203,-0.068707123,9.727072449
108.4719375,-0.385747833,-0.091908875,9.717492371
108.4818995,-0.401016083,-0.077389069,9.692045288
108.4918615,-0.420475616,-0.074544983,9.701325989
108.5018225,-0.400267639,-0.069455566,9.701775055
108.5117845,-0.38380188,-0.068407745,9.719138947
108.5217465,-0.388591919,-0.080233154,9.734856262
108.5317075,-0.375419312,-0.077089691,9.749226379
108.5416695,-0.37796402,-0.08307724,9.775122528
108.5516315,-0.394878845,-0.079035645,9.77257782
108.5615925,-0.365988922,-0.08187973,9.815538483
108.5715545,-0.382304993,-0.084424438,9.793384552
108.5815165,-0.340392151,-0.08068222,9.815089417
108.5914775,-0.337997131,-0.099692688,9.840536499
108.6014395,-0.362246704,-0.082927551,9.829010468
108.6114015,-0.350570984,-0.098495178,9.858050079
108.6213625,-0.37092865,-0.090861053,9.882748718
108.6313245,-0.375868378,-0.07484436,9.912686462
108.6412865,-0.374670868,-0.078287201,9.919871521
108.6512475,-0.365839233,-0.068108368,9.923613739
108.6612095,-0.377664642,-0.060623932,9.963730316
108.6711715,-0.387544098,-0.055983582,9.974807281
108.6811325,-0.38844223,-0.04326004,9.982740784
108.6910945,-0.403111725,-0.06556366,9.991422729
108.7010565,-0.403560791,-0.072000275,9.994715881
108.7110175,-0.400417328,-0.07259903,10.00549347
108.7209795,-0.414787445,-0.075592804,9.992320862
108.7309415,-0.404009857,-0.072000275,10.01507355
108.7409025,-0.398022308,-0.091908875,10.00414627
108.7508643,-0.399219818,-0.105979614,10.02779709
108.7608263,-0.375569,-0.09355545,9.984686737
108.7707873,-0.358354797,-0.089214478,9.966724091
108.7807493,-0.375419312,-0.092657318,9.972262573
108.7907113,-0.35805542,-0.067060547,10.02136047
108.8006723,-0.378712463,-0.065713348,10.06656647
108.8106343,-0.40131546,-0.076490936,10.05998016
108.8205963,-0.384400635,-0.086071014,10.00489471
108.8305573,-0.362246704,-0.077688446,9.9878302
108.8405193,-0.373323669,-0.085322571,9.941127319
108.8504813,-0.424367523,-0.098195801,10.00938538
108.8604423,-0.448766785,-0.100291443,9.971065063
108.8704043,-0.468974762,-0.108674011,9.951455841
108.8803663,-0.432750092,-0.106728058,9.971813507
108.8903273,-0.420176239,-0.09131012,9.923613739
108.9002893,-0.432600403,-0.07843689,9.968071289
108.9102513,-0.436342621,-0.077688446,9.925110626
108.9202123,-0.456400909,-0.07843689,9.918973389
108.9301743,-0.444276123,-0.074245605,9.893526306
108.9401353,-0.407901764,-0.071700897,9.873617706
108.9500973,-0.4153862,-0.093405762,9.849667511
108.9600593,-0.445174255,-0.086819458,9.836494904
