"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.305251475E1,-9.699829102E-2,5.553451538E-1,9.831704865E0
1.315213775E1,-2.559677124E-2,5.830375671E-1,9.837842102E0
1.325176162E1,-4.400848389E-2,5.927673340E-1,9.828561401E0
1.335138462E1,-8.666976929E-2,5.981561279E-1,9.833800507E0
1.345100763E1,-7.125183105E-2,5.810916138E-1,9.831106110E0
1.355063162E1,-1.014889526E-1,5.857319641E-1,9.825417938E0
1.365025462E1,-8.637039185E-2,5.812413025E-1,9.820328522E0
1.374987762E1,-6.601272583E-2,5.935157776E-1,9.838440857E0
1.384950162E1,-7.664062500E-2,6.195616150E-1,9.843230896E0
1.394912462E1,-7.229965210E-2,6.197113037E-1,9.840985565E0
1.404874762E1,-5.134323120E-2,6.276448059E-1,9.851014709E0
1.414837063E1,-5.822891235E-2,6.306385803E-1,9.833950195E0
1.424799500E1,-1.856140137E-2,6.224057007E-1,9.789342957E0
1.434761800E1,-1.960922241E-2,6.117778015E-1,9.773925018E0
1.444724100E1,-1.122665405E-2,6.144721985E-1,9.787546692E0
1.454686500E1,-2.993774414E-3,6.035449219E-1,9.784702606E0
1.464648800E1,3.772155762E-2,5.966592407E-1,9.809850311E0
1.474611100E1,3.293151855E-3,6.162684631E-1,9.804012451E0
1.484573400E1,7.634124756E-3,6.036946106E-1,9.812544708E0
1.494535800E1,-3.592529297E-3,6.135740662E-1,9.782906342E0
1.504498100E1,-1.197509766E-3,6.173162842E-1,9.773625641E0
1.514460400E1,-5.119354248E-2,6.218069458E-1,9.780361633E0
1.524422787E1,-5.688171387E-2,6.155200195E-1,9.830956421E0
1.534385087E1,-9.490264893E-2,6.207591248E-1,9.838889923E0
1.544347387E1,-4.370910645E-2,6.270460510E-1,9.899214478E0
1.554309787E1,-1.052311707E-1,6.433621216E-1,9.874815216E0
1.564272087E1,-9.190887451E-2,6.457571411E-1,9.831255798E0
1.574234387E1,-9.460327148E-2,6.483018494E-1,9.790540466E0
1.584196687E1,-7.978408813E-2,6.698570251E-1,9.775272217E0
1.594158988E1,-5.149291992E-2,6.539900208E-1,9.822124786E0
1.604121387E1,-4.221221924E-2,6.390211487E-1,9.838291168E0
1.614083687E1,1.945953369E-3,6.056405640E-1,9.847422180E0
1.624045967E1,1.601669312E-2,6.120771790E-1,9.828711090E0
1.634008267E1,5.134323120E-2,6.147715759E-1,9.767937469E0
1.643970667E1,6.242019653E-2,6.387217712E-1,9.722731476E0
1.653932967E1,4.700225830E-2,6.358776855E-1,9.761051788E0
1.663895267E1,2.799179077E-2,6.203100586E-1,9.810898132E0
1.673857567E1,3.218307495E-2,6.007008362E-1,9.858349457E0
1.683819867E1,4.790039063E-2,5.996530151E-1,9.838590546E0
1.693782167E1,-2.993774414E-3,6.117778015E-1,9.808503113E0
1.703744567E1,-3.143463135E-3,6.246510315E-1,9.793384552E0
1.713706867E1,-3.038681030E-2,6.417155457E-1,9.814939728E0
1.723669154E1,-4.146377563E-2,6.249504089E-1,9.851912842E0
1.733631454E1,-3.442840576E-3,6.021977234E-1,9.854307861E0
1.743593754E1,-1.242416382E-2,6.188131714E-1,9.848470001E0
1.753556054E1,1.751358032E-2,6.189628601E-1,9.837393036E0
1.763518354E1,1.990859985E-2,6.325845337E-1,9.794432373E0
1.773480654E1,6.316864014E-2,6.188131714E-1,9.772278442E0
1.783443054E1,8.457412720E-2,6.258485413E-1,9.780511322E0
1.793405354E1,2.814147949E-2,6.204597473E-1,9.780062256E0
1.803367654E1,4.864883423E-2,6.295907593E-1,9.787247314E0
1.813329954E1,3.083587646E-2,6.230044556E-1,9.826914825E0
1.823292367E1,-1.556762695E-2,6.258485413E-1,9.855954437E0
1.833254667E1,-1.481918335E-2,6.010002136E-1,9.821975098E0
1.843216967E1,-1.661544800E-2,6.140231323E-1,9.787846069E0
1.853179267E1,-1.257385254E-2,6.206094360E-1,9.844278717E0
1.863141567E1,2.305206299E-2,6.195616150E-1,9.876611481E0
1.873103867E1,3.143463135E-2,6.390211487E-1,9.843530273E0
1.883066167E1,6.930587769E-2,6.595285034E-1,9.821825409E0
1.893028467E1,3.772155762E-2,6.456074524E-1,9.772278442E0
1.902990867E1,9.759704590E-2,6.348298645E-1,9.789792023E0
1.912953167E1,1.200503540E-1,6.450086975E-1,9.803713074E0
1.922915400E1,1.261875916E-1,6.117778015E-1,9.807006226E0
1.932877700E1,1.525328064E-1,6.388714600E-1,9.801467743E0
1.942840000E1,1.881587219E-1,6.559359741E-1,9.799222412E0
1.952802300E1,1.338217163E-1,6.460565186E-1,9.744286652E0
1.962764600E1,1.627116394E-1,6.390211487E-1,9.768087158E0
1.972726900E1,1.282832336E-1,6.309379578E-1,9.800868988E0
1.982689200E1,1.558259583E-1,6.333329773E-1,9.799072723E0
1.992651500E1,1.435514832E-1,6.194119263E-1,9.807006226E0
2.002613800E1,1.675016785E-1,6.480024719E-1,9.827513580E0
2.012576100E1,1.258882141E-1,6.402186584E-1,9.830507355E0
2.022538338E1,7.140151978E-2,6.505471802E-1,9.805209961E0
2.032500638E1,3.772155762E-2,6.487509155E-1,9.815089417E0
2.042462937E1,2.245330811E-2,6.267466736E-1,9.841734009E0
2.052425237E1,1.287322998E-1,6.277944946E-1,9.837243347E0
2.062387537E1,1.613644409E-1,6.411167908E-1,9.811347198E0
2.072349837E1,1.796264648E-3,6.421646118E-1,9.833501129E0
2.082312137E1,1.109193420E-1,6.487509155E-1,9.816137238E0
2.092274437E1,1.073268127E-1,6.468049622E-1,9.768685913E0
2.102236837E1,9.699829102E-2,6.445596313E-1,9.802365875E0
2.112199137E1,2.222877502E-1,6.288423157E-1,9.834099884E0
2.122161488E1,2.133064270E-1,6.012995911E-1,9.813143463E0
2.132123787E1,2.570155334E-1,6.372248840E-1,9.825268250E0
2.142086087E1,1.445993042E-1,5.920188904E-1,9.777816925E0
2.152048387E1,2.019300842E-1,6.198609924E-1,9.729317780E0
2.162010687E1,2.142045593E-1,6.297404480E-1,9.693542175E0
2.171972987E1,2.005828857E-1,6.505471802E-1,9.754615173E0
2.181935287E1,4.415817261E-2,6.087840271E-1,9.839788055E0
2.191897587E1,2.821632385E-1,6.345304871E-1,9.812095642E0
2.201859888E1,1.242416382E-1,6.014492798E-1,9.768087158E0
2.211822187E1,2.579136658E-1,6.107299805E-1,9.826316071E0
2.221784487E1,1.570234680E-1,5.712121582E-1,9.849966888E0
2.231746750E1,2.130070496E-1,6.072871399E-1,9.811047821E0
2.241709050E1,2.264790344E-1,6.527925110E-1,9.826914825E0
2.251671350E1,1.917512512E-1,6.626719666E-1,9.748328247E0
2.261633650E1,2.582130432E-1,6.225553894E-1,9.723330231E0
2.271595950E1,2.080673218E-1,6.521937561E-1,9.810299377E0
2.281558250E1,1.790277100E-1,6.454577637E-1,9.841734009E0
2.291520550E1,2.013313293E-1,6.224057007E-1,9.817185059E0
2.301482850E1,1.264869690E-1,6.399192810E-1,9.765093384E0
2.311445150E1,2.415975952E-1,6.613247681E-1,9.766141205E0
2.321407450E1,1.058299255E-1,6.494993591E-1,9.772577820E0
2.331369804E1,6.750961304E-2,6.454577637E-1,9.737850037E0
2.341332104E1,2.004331970E-1,6.605763245E-1,9.807305603E0
2.351294404E1,1.595681763E-1,6.113287354E-1,9.879904633E0
2.361256604E1,2.371069336E-1,6.346801758E-1,9.967023468E0
2.371218904E1,1.463955688E-1,6.138734436E-1,9.939331055E0
2.381181204E1,2.113604736E-1,6.033952332E-1,9.785001984E0
2.391143504E1,9.909393311E-2,6.309379578E-1,9.672735443E0
2.401105804E1,1.669029236E-1,6.435118103E-1,9.685309296E0
2.411068104E1,2.356100464E-1,6.490502930E-1,9.766141205E0
2.421030404E1,2.384541321E-1,6.179150391E-1,9.895172882E0
2.430992675E1,2.622546387E-1,6.179150391E-1,9.892179108E0
2.440954975E1,2.612068176E-1,6.556365967E-1,9.826465759E0
2.450917275E1,1.588197327E-1,6.614744568E-1,9.730664978E0
2.460879575E1,1.267863464E-1,6.783892822E-1,9.631121979E0
2.470841875E1,1.386117554E-1,6.270460510E-1,9.796378326E0
2.480804175E1,1.306782532E-1,5.980064392E-1,9.899513855E0
2.490766475E1,5.179229736E-2,6.267466736E-1,1.010398865E1
2.500728775E1,2.067201233E-1,6.602769470E-1,9.955347748E0
2.510690975E1,4.340972900E-2,6.813830566E-1,9.628726959E0
2.520653275E1,-8.726852417E-2,6.489006042E-1,9.575587463E0
2.530615550E1,1.703457642E-1,6.641688538E-1,9.808203735E0
2.540577850E1,9.235794067E-2,6.183641052E-1,9.944869537E0
2.550540150E1,2.863545227E-1,5.921685791E-1,9.862391052E0
2.560502450E1,2.655477905E-1,6.333329773E-1,9.770182800E0
2.570464750E1,2.007325745E-1,6.496490479E-1,9.773775330E0
2.580427050E1,2.116598511E-1,6.616241455E-1,9.753118286E0
2.590389350E1,1.267863464E-1,6.387217712E-1,9.674382019E0
2.600351550E1,2.374063110E-1,6.361770630E-1,9.703421631E0
2.610313850E1,2.230361938E-1,6.035449219E-1,9.778415680E0
2.620276150E1,1.815724182E-1,6.259982300E-1,9.828411713E0
2.630238475E1,6.646179199E-2,6.472540283E-1,9.843829651E0
2.640200775E1,1.133143616E-1,6.194119263E-1,9.854756927E0
2.650163075E1,7.753875732E-2,5.912704468E-1,9.924811249E0
2.660125375E1,-8.532257080E-3,5.999523926E-1,9.847721558E0
2.670087575E1,-9.789642334E-2,6.168672180E-1,9.862391052E0
2.680049875E1,5.867797852E-2,6.289920044E-1,9.731114044E0
2.690012175E1,-3.577560425E-2,6.236032104E-1,9.841135254E0
2.699974475E1,8.547225952E-2,6.298901367E-1,9.865684204E0
2.709936775E1,4.445755005E-2,5.876779175E-1,9.884395294E0
2.719899075E1,9.430389404E-3,5.933660889E-1,9.794432373E0
2.729861254E1,2.454895020E-2,6.336323547E-1,9.815688171E0
2.739823554E1,-8.517288208E-2,6.195616150E-1,9.740245056E0
2.749785854E1,4.221221924E-2,6.494993591E-1,9.765392761E0
2.759748154E1,-1.071771240E-1,6.336323547E-1,9.877808990E0
2.769710454E1,1.916015625E-2,6.104306030E-1,9.886041870E0
2.779672654E1,-2.784210205E-2,6.092330933E-1,9.889484711E0
2.789634954E1,-3.727249146E-2,6.189628601E-1,9.854307861E0
2.799597254E1,-1.193019104E-1,6.167175293E-1,9.780361633E0
2.809559554E1,-7.993377686E-2,6.240522766E-1,9.806407471E0
2.819521854E1,-9.939331055E-2,6.008505249E-1,9.799521790E0
2.829484037E1,-8.217910767E-2,6.417155457E-1,9.799521790E0
2.839446337E1,-2.260299683E-2,6.051914978E-1,9.783954163E0
2.849408637E1,-6.271957397E-2,6.282435608E-1,9.830058289E0
2.859370937E1,-6.511459351E-2,6.396199036E-1,9.834548950E0
2.869333237E1,-1.504371643E-1,6.372248840E-1,9.785151672E0
2.879295437E1,-1.651066589E-1,6.403683472E-1,9.770781555E0
2.889257737E1,-1.484912109E-1,6.427633667E-1,9.802216187E0
2.899220037E1,-1.489402771E-1,6.239025879E-1,9.807754669E0
2.909182337E1,-1.766326904E-1,6.294410706E-1,9.856553192E0
2.919144537E1,-8.143066406E-2,6.004014587E-1,9.810000000E0
2.929106954E1,-1.158590698E-1,5.854325867E-1,9.801168365E0
2.939069254E1,-5.568420410E-2,6.060896301E-1,9.787846069E0
2.949031554E1,-1.553768921E-1,6.005511475E-1,9.769883423E0
2.958993754E1,-6.167175293E-2,5.824388123E-1,9.688153381E0
2.968956054E1,-6.765930176E-2,5.448669434E-1,9.734407196E0
2.978918354E1,-3.293151855E-3,5.360353088E-1,9.778116302E0
2.988880654E1,3.981719971E-2,5.578898621E-1,9.817185059E0
2.998842854E1,-9.385482788E-2,5.596861267E-1,9.769284668E0
3.008805154E1,-1.270857239E-1,5.542973328E-1,9.786498871E0
3.018767454E1,-6.795867920E-2,5.463638306E-1,9.844129028E0
3.028729712E1,-7.963439941E-2,5.264552307E-1,9.858349457E0
3.038691912E1,-6.242019653E-2,5.291496277E-1,9.852062531E0
3.048654212E1,-1.140628052E-1,5.436694336E-1,9.813891907E0
3.058616513E1,-1.170565796E-1,5.460644531E-1,9.749675446E0
3.068578712E1,-7.544311523E-2,5.755531311E-1,9.710157623E0
3.078541012E1,-7.259902954E-2,5.298980713E-1,9.752968597E0
3.088503312E1,-2.963836670E-2,5.298980713E-1,9.789642334E0
3.098465613E1,-2.200424194E-2,4.999603271E-1,9.844727783E0
3.108427812E1,-5.553451538E-2,4.951702881E-1,9.836943970E0
3.118390112E1,-4.939727783E-2,5.046006775E-1,9.757758636E0
3.128352354E1,-1.272354126E-2,5.596861267E-1,9.792336731E0
3.138314554E1,-1.062789917E-2,5.351371765E-1,9.650581512E0
3.148276854E1,5.194198608E-2,5.225633240E-1,9.802365875E0
3.158239154E1,7.424560547E-2,4.929249573E-1,9.899813232E0
3.168201354E1,2.604583740E-2,4.980143738E-1,9.815688171E0
3.178163654E1,-5.837860107E-2,4.676275635E-1,9.746831360E0
3.188125954E1,-1.556762695E-1,4.974156189E-1,9.632469177E0
3.198088254E1,-8.666976929E-2,5.152285767E-1,9.657616882E0
3.208050454E1,-1.658551025E-1,4.824467468E-1,9.738748169E0
3.218012754E1,1.194515991E-1,4.159849548E-1,9.770482178E0
3.227975004E1,-1.254391479E-1,4.242178345E-1,9.882898407E0
3.237937304E1,-1.440005493E-1,4.670288086E-1,1.003887405E1
3.247899604E1,-1.035845947E-1,4.317022705E-1,9.883646851E0
3.257861804E1,-8.891510010E-2,4.836442566E-1,9.719887390E0
3.267824104E1,-1.749861145E-1,4.725672913E-1,9.694140930E0
3.277786404E1,-1.243913269E-1,4.752616882E-1,9.711355133E0
3.287748604E1,-4.251159668E-2,3.508703613E-1,9.679172058E0
3.297710904E1,-1.137634277E-1,3.879931641E-1,9.823771362E0
3.307673204E1,-3.592529297E-3,4.132905579E-1,1.006012985E1
3.317635404E1,-8.502319336E-2,4.108955383E-1,9.889484711E0
3.327597667E1,-1.799258423E-1,4.155358887E-1,9.783654785E0
3.337559967E1,-1.011895752E-1,3.839515686E-1,9.847721558E0
3.347522167E1,7.110214233E-2,4.141886902E-1,9.878856812E0
3.357484467E1,2.320175171E-2,3.870950317E-1,9.824819183E0
3.367446667E1,3.278182983E-2,3.938310242E-1,9.680818634E0
3.377408967E1,-9.131011963E-2,3.981719971E-1,9.565558319E0
3.387371267E1,-1.234931946E-1,3.550616455E-1,9.792785797E0
3.397333467E1,-9.565109253E-2,4.183799744E-1,9.925859070E0
3.407295767E1,-1.968406677E-1,4.427792358E-1,9.808652802E0
3.417257967E1,-4.311035156E-2,4.291575623E-1,9.802216187E0
3.427220217E1,3.652404785E-2,3.553610229E-1,9.947563934E0
3.437182517E1,-6.721023560E-2,3.409909058E-1,9.918524323E0
3.447144717E1,-1.155596924E-1,3.806584167E-1,9.692644043E0
3.457107017E1,-1.333726501E-1,4.052073669E-1,9.539362793E0
3.467069217E1,-6.391708374E-2,4.221221924E-1,9.596693573E0
3.477031517E1,-1.496887207E-2,4.212240601E-1,9.837243347E0
3.486993817E1,-1.441502380E-1,3.975732422E-1,9.993668060E0
3.496956017E1,-1.197509766E-1,3.519181824E-1,1.005923172E1
3.506918317E1,-1.193019104E-1,2.900967407E-1,9.888586578E0
3.516880517E1,-8.831634521E-2,3.697311401E-1,9.796977081E0
3.526842875E1,-6.436614990E-2,3.956272888E-1,9.643546143E0
3.536805075E1,-3.156935120E-1,4.303550720E-1,9.734556885E0
3.546767375E1,6.945556641E-2,3.674858093E-1,9.792336731E0
3.556729675E1,-1.579216003E-1,3.335064697E-1,9.819131012E0
3.566691875E1,-3.293151855E-2,3.415896606E-1,9.860295410E0
3.576654175E1,-1.598675537E-1,3.126997375E-1,9.802066498E0
3.586616375E1,-8.981323242E-2,3.960763550E-1,9.761949921E0
3.596578675E1,-1.547781372E-1,4.092489624E-1,9.863887939E0
3.606540875E1,5.164260864E-2,3.845503235E-1,9.894873505E0
3.616503175E1,8.532257080E-3,3.724255371E-1,9.844278717E0
3.626465412E1,-3.532653809E-2,2.962339783E-1,9.745933228E0
3.636427713E1,-1.520837402E-1,3.620970154E-1,9.674232330E0
3.646389912E1,-2.028282166E-1,3.701802063E-1,9.792336731E0
3.656352212E1,-8.771759033E-2,3.393443298E-1,9.902058563E0
3.666314412E1,-1.472937012E-1,3.608995056E-1,9.870773621E0
3.676276712E1,-6.930587769E-2,2.432441711E-1,9.804760895E0
3.686238912E1,3.143463135E-2,2.665956116E-1,9.879006500E0
3.696201212E1,1.197509766E-3,2.969824219E-1,9.979447632E0
3.706163412E1,3.981719971E-2,3.329077148E-1,9.857900391E0
3.716125713E1,-2.046244812E-1,3.936813354E-1,9.634115753E0
3.726087825E1,-1.766326904E-2,3.617976379E-1,9.572593689E0
3.736050125E1,-1.110690308E-1,2.998265076E-1,9.699829102E0
3.746012325E1,6.077362061E-2,3.480262756E-1,9.862989807E0
3.755974625E1,-9.011260986E-2,2.856060791E-1,9.998158722E0
3.765936825E1,-1.356179810E-1,3.284170532E-1,1.002854553E1
3.775899125E1,-1.772314453E-1,4.017645264E-1,9.909243622E0
3.785861325E1,-2.029779053E-1,3.661386108E-1,9.838889923E0
3.795823625E1,-1.963916016E-1,3.541635132E-1,9.789941711E0
3.805785825E1,-1.519340515E-1,3.174897766E-1,9.823621674E0
3.815748125E1,-1.115180969E-1,2.745291138E-1,9.753866730E0
3.825710404E1,-1.549278259E-1,3.673361206E-1,9.792486420E0
3.835672704E1,-3.502716064E-2,3.626957703E-1,9.864037628E0
3.845634904E1,-1.293310547E-1,3.171903992E-1,1.001776794E1
3.855597204E1,-3.682342529E-2,3.716770935E-1,9.913135529E0
3.865559404E1,-1.998344421E-1,3.354524231E-1,9.846374359E0
3.875521704E1,-2.149530029E-1,3.152444458E-1,9.758357391E0
3.885483904E1,2.380050659E-2,4.002676392E-1,9.708061981E0
3.895446204E1,1.703457642E-1,3.197351074E-1,9.836195526E0
3.905408404E1,1.743873596E-1,3.200344849E-1,9.879006500E0
3.915370604E1,-1.110690308E-1,2.899470520E-1,9.818083191E0
3.925332850E1,-2.619552612E-2,2.835104370E-1,9.872420197E0
3.935295050E1,-1.354682922E-1,3.683839417E-1,9.836943970E0
3.945257350E1,2.529739380E-2,4.008663940E-1,9.842931519E0
3.955219550E1,-9.131011963E-2,3.007246399E-1,9.833351440E0
3.965181850E1,2.993774414E-4,3.010240173E-1,9.782008209E0
3.975144050E1,-1.228944397E-1,3.742218018E-1,9.776918793E0
3.985106350E1,-1.164578247E-1,3.716770935E-1,9.850266266E0
