"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.325854500E0,-1.754351807E-1,-6.735992432E-3,9.774374084E0
4.425597500E0,-1.076261902E-1,-2.903961182E-2,9.796977081E0
4.525340500E0,-9.924362183E-2,-2.933898926E-2,9.711953888E0
4.625082500E0,-6.002517700E-2,-2.664459229E-2,9.746232605E0
4.724825500E0,-1.173559570E-1,-8.232879639E-3,9.721833344E0
4.824567500E0,-9.864486694E-2,1.811233521E-2,9.657167816E0
4.924310458E0,-1.570234680E-1,-7.484436035E-4,9.630672913E0
5.024052458E0,-8.741821289E-2,6.436614990E-3,9.798923035E0
5.123795458E0,-1.737886047E-1,-1.122665405E-2,9.815538483E0
5.223538458E0,-1.273851013E-1,-4.775070190E-2,9.836943970E0
5.323280458E0,-2.402503967E-1,-3.143463135E-3,9.704768829E0
5.423023458E0,-1.829196167E-1,-1.047821045E-2,9.810748444E0
5.522765458E0,-1.326242065E-1,6.885681152E-3,9.676327972E0
5.622507458E0,-1.061293030E-1,-1.975891113E-2,9.751322021E0
5.722250458E0,-1.207987976E-1,9.520202637E-2,9.629774780E0
5.821992458E0,-8.083190918E-3,1.065783691E-1,9.867031403E0
5.921735083E0,-4.924758911E-2,5.254074097E-1,9.706116028E0
6.021477083E0,3.775149536E-1,8.867559814E-1,9.952952728E0
6.121219083E0,2.100132751E-1,4.480183411E-1,9.720635834E0
6.220962083E0,-2.501298523E-1,4.912783813E-1,9.975555725E0
6.320704083E0,-8.981323242E-2,1.323248291E-1,9.826465759E0
6.420447083E0,-4.385879517E-2,2.213896179E-1,9.854307861E0
6.520189083E0,-6.421646118E-2,1.898052979E-1,9.743089142E0
6.619931083E0,-1.103205872E-1,2.415975952E-1,9.583221588E0
6.719673083E0,-1.407073975E-1,2.041754150E-1,9.676327972E0
6.819416083E0,-1.351689148E-1,1.865121460E-1,9.814191284E0
6.919157833E0,-4.490661621E-2,1.619631958E-1,9.862391052E0
7.018899833E0,-3.098556519E-2,1.848655701E-1,9.871671753E0
7.118641833E0,-7.244934082E-2,2.200424194E-1,9.674681396E0
7.218383833E0,-5.313949585E-2,2.101629639E-1,9.728269958E0
7.318126833E0,-2.350112915E-2,1.929487610E-1,9.788295135E0
7.417868833E0,2.260299683E-2,2.037263489E-1,9.765093384E0
7.517610833E0,-2.140548706E-2,1.580712891E-1,9.806108093E0
7.617352833E0,-1.347198486E-3,1.936972046E-1,9.747280426E0
7.717094833E0,-2.095642090E-2,1.957928467E-1,9.777517548E0
7.816836833E0,-3.742218018E-2,1.922003174E-1,9.739795990E0
7.916578833E0,-6.511459351E-2,2.194436646E-1,9.768685913E0
8.016320833E0,-2.784210205E-2,2.038760376E-1,9.834848328E0
8.116062833E0,-6.167175293E-2,2.216889954E-1,9.873617706E0
8.215804833E0,-3.517684937E-2,1.541793823E-2,9.962682495E0
8.315546833E0,-1.559756470E-1,3.637435913E-1,9.620943146E0
8.415288833E0,2.395019531E-1,-1.451980591E-2,9.551637268E0
8.515030833E0,-4.867877197E-1,3.701802063E-1,8.869206390E0
8.614772833E0,-3.942800903E-1,4.125421143E-1,9.030570831E0
8.714514833E0,-2.529739380E-2,1.396595764E-1,1.005189697E1
8.814256833E0,-6.900650024E-2,1.709445190E-1,9.785301361E0
8.913998875E0,-7.005432129E-2,1.936972046E-1,9.704768829E0
9.013740875E0,-9.744735718E-2,2.026785278E-1,9.670340424E0
9.113482875E0,-6.107299805E-2,1.728904724E-1,9.703122253E0
9.213223875E0,-1.055305481E-1,1.803749084E-1,9.766739960E0
9.312965875E0,-9.520202637E-2,1.924996948E-1,9.802515564E0
9.412707875E0,-1.287322998E-1,2.177970886E-1,9.775122528E0
9.512449875E0,-9.235794067E-2,1.770817566E-1,9.798024902E0
9.612191875E0,-9.580078125E-2,1.800755310E-1,9.797276459E0
9.711933875E0,-1.254391479E-1,1.616638184E-1,9.818831635E0
9.811674875E0,-1.502874756E-1,1.692979431E-1,9.717642059E0
9.911416958E0,-1.097218323E-1,1.833686829E-1,9.721533966E0
1.001115896E1,-1.451980591E-1,1.986369324E-1,9.749825134E0
1.011089996E1,-8.292755127E-2,1.820214844E-1,9.840536499E0
1.021064196E1,-9.131011963E-2,1.865121460E-1,9.868228912E0
1.031038396E1,-9.774673462E-2,1.709445190E-1,9.826615448E0
1.041012496E1,-1.308279419E-1,1.929487610E-1,9.676327972E0
1.050986696E1,-1.219963074E-1,2.071691895E-1,9.679471436E0
1.060960896E1,-1.207987976E-1,1.857637024E-1,9.744586029E0
1.070934996E1,-3.951782227E-2,8.726852417E-2,1.011596375E1
1.080909196E1,-1.266366577E-1,1.480421448E-1,9.922715607E0
1.090883275E1,-3.351530457E-1,3.661386108E-1,8.635093231E0
1.100857475E1,-2.656974792E-1,2.242337036E-1,9.832153931E0
1.110831575E1,4.368066559E0,9.616452484E0,1.482187775E1
1.120805775E1,-1.061293030E-1,1.645079041E-1,9.772128754E0
1.130779875E1,-3.622467041E-2,1.963916016E-1,9.677375793E0
1.140754075E1,-5.074447632E-2,1.372645569E-1,9.819131012E0
1.150728175E1,-2.859054565E-2,1.570234680E-1,9.756561127E0
1.160702275E1,-3.847000122E-2,1.529818726E-1,9.667646027E0
1.170676475E1,-9.355545044E-2,1.658551025E-1,9.721384277E0
1.180650575E1,-1.122665405E-1,1.528321838E-1,9.853559418E0
1.190624738E1,-1.136137390E-1,1.360670471E-1,9.893226929E0
1.200598938E1,-1.278341675E-1,1.374142456E-1,9.782157898E0
1.210573038E1,-1.344204712E-1,1.733395386E-1,9.681118011E0
1.220547138E1,-1.324745178E-1,1.719923401E-1,9.619296570E0
1.230521338E1,-7.993377686E-2,1.357676697E-1,9.774523773E0
1.240495438E1,-1.158590698E-1,1.477427673E-1,9.936936035E0
1.250469538E1,-1.046324158E-1,1.796264648E-1,9.866881714E0
1.260443638E1,-2.683918762E-1,8.637039185E-2,9.822124786E0
1.270417738E1,-1.796264648E-2,1.194515991E-1,9.726922760E0
1.280391938E1,-2.634521484E-2,1.431024170E-1,9.643845520E0
1.290365988E1,-1.796264648E-2,1.567240906E-1,9.735754395E0
1.300340088E1,-5.807922363E-2,1.537303162E-1,9.794881439E0
1.310314188E1,-9.535171509E-2,1.448986816E-1,9.861941986E0
1.320288288E1,-7.080276489E-2,1.224453735E-1,9.848320312E0
1.330262388E1,-7.005432129E-2,1.353186035E-1,9.723030853E0
1.340236488E1,-5.748046875E-2,1.342707825E-1,9.676627350E0
1.350210587E1,-5.792953491E-2,1.341210938E-1,9.740394745E0
1.360184688E1,-6.152206421E-2,1.360670471E-1,9.828860779E0
1.370158788E1,-9.250762939E-2,1.330732727E-1,9.851763153E0
1.380132888E1,-8.831634521E-2,1.146615601E-1,9.854607239E0
1.390107012E1,-4.146377563E-2,1.350192261E-1,9.709259491E0
1.400081113E1,-8.382568359E-2,1.296304321E-1,9.727371826E0
1.410055213E1,2.245330811E-3,1.375639343E-1,9.721084900E0
1.420029313E1,-5.897735596E-2,1.261875916E-1,9.697883148E0
1.430003413E1,-5.553451538E-2,1.392105103E-1,9.777667236E0
1.439977513E1,-3.038681030E-2,1.564247131E-1,9.827663269E0
1.449951613E1,-5.014572144E-2,1.520837402E-1,9.812245331E0
1.459925613E1,-5.972579956E-2,1.513352966E-1,9.764045563E0
1.469899713E1,-9.071136475E-2,1.149609375E-1,9.705966339E0
1.479873813E1,-1.287322998E-1,1.281335449E-1,9.733059998E0
1.489847933E1,-1.580712891E-1,1.245410156E-1,9.800270233E0
1.499822033E1,-1.440005493E-1,1.547781372E-1,9.850266266E0
1.509796133E1,-1.579216003E-1,1.484912109E-1,9.848919067E0
1.519770133E1,-1.291813660E-1,1.291813660E-1,9.839338989E0
1.529744233E1,-1.431024170E-1,1.252894592E-1,9.759255524E0
1.539718333E1,-6.810836792E-2,1.354682922E-1,9.670639801E0
1.549692433E1,-7.484436035E-2,1.175056458E-1,9.718989258E0
1.559666433E1,-4.520599365E-2,1.134640503E-1,9.803114319E0
1.569640533E1,-6.735992432E-3,1.489402771E-1,9.881401520E0
1.579614633E1,-6.227050781E-2,1.248403931E-1,9.841135254E0
1.589588646E1,-3.817062378E-2,1.290316772E-1,9.742789764E0
1.599562746E1,-5.418731689E-2,1.381626892E-1,9.648336182E0
1.609536846E1,-7.694000244E-2,1.405577087E-1,9.641749878E0
1.619510846E1,-7.364685059E-2,1.248403931E-1,9.782606964E0
1.629484946E1,-1.480421448E-1,1.407073975E-1,9.857601013E0
1.639459046E1,-1.399589539E-1,1.472937012E-1,9.873767395E0
1.649433046E1,-1.052311707E-1,1.315763855E-1,9.873018951E0
1.659407146E1,-1.169068909E-1,1.339714050E-1,9.769434357E0
1.669381146E1,-6.870712280E-2,1.267863464E-1,9.651180267E0
1.679355246E1,-8.562194824E-2,1.302291870E-1,9.660910034E0
1.689329175E1,-9.071136475E-2,1.213975525E-1,9.753417664E0
1.699303275E1,-1.356179810E-1,1.597178650E-1,9.828262024E0
1.709277275E1,-3.338058472E-2,1.293310547E-1,9.902357941E0
1.719251375E1,-7.409591675E-2,1.332229614E-1,9.791288910E0
1.729225375E1,-8.083190918E-2,1.463955688E-1,9.738897858E0
1.739199475E1,-1.255888367E-1,1.285826111E-1,9.687854004E0
1.749173475E1,-2.210902405E-1,1.393601990E-1,9.671238556E0
1.759147475E1,-1.207987976E-1,1.411564636E-1,9.771380310E0
1.769121575E1,-4.415817261E-2,1.321751404E-1,9.829160156E0
1.779095575E1,2.694396973E-3,1.218466187E-1,9.909992065E0
1.789069613E1,-7.020401001E-2,1.338217163E-1,9.795779572E0
1.799043713E1,-6.810836792E-2,1.381626892E-1,9.738448792E0
1.809017713E1,-1.537303162E-1,1.368154907E-1,9.684710541E0
1.818991713E1,-9.894424438E-2,1.300794983E-1,9.741292877E0
1.828965813E1,-1.038839722E-1,1.297801208E-1,9.788594513E0
1.838939813E1,-9.280700684E-2,1.477427673E-1,9.782457275E0
1.848913813E1,-1.230441284E-1,1.550775146E-1,9.790989532E0
1.858887813E1,-7.259902954E-2,1.432521057E-1,9.809101868E0
1.868861912E1,-5.763015747E-2,1.149609375E-1,9.773925018E0
1.878835913E1,-1.131646729E-1,1.306782532E-1,9.762099609E0
1.888809946E1,-1.374142456E-1,1.044827271E-1,9.789043579E0
1.898783946E1,-1.347198486E-1,1.344204712E-1,9.720785522E0
1.908757946E1,-1.246907043E-1,1.474433899E-1,9.724078674E0
1.918731946E1,-1.434017944E-1,1.314266968E-1,9.843979340E0
1.928706046E1,-1.043330383E-1,1.216969299E-1,9.891430664E0
1.938680046E1,-1.237925720E-1,1.291813660E-1,9.783355408E0
1.948654046E1,-7.948471069E-2,1.386117554E-1,9.742340698E0
1.958628046E1,-6.691085815E-2,1.308279419E-1,9.726024628E0
1.968602046E1,-7.454498291E-2,1.407073975E-1,9.742789764E0
1.978576046E1,-1.094224548E-1,1.263372803E-1,9.687554626E0
1.988549988E1,-4.670288086E-2,1.356179810E-1,9.775122528E0
1.998523988E1,-7.005432129E-2,1.354682922E-1,9.808652802E0
2.008497988E1,-8.666976929E-2,1.372645569E-1,9.823921051E0
2.018471988E1,-8.801696777E-2,1.228944397E-1,9.800719299E0
2.028445988E1,-1.444496155E-1,1.390608215E-1,9.763895874E0
2.038419987E1,-1.576222229E-1,1.191522217E-1,9.761201477E0
2.048393988E1,-1.395098877E-1,1.278341675E-1,9.754016418E0
2.058367988E1,-1.697470093E-1,1.492396545E-1,9.734107819E0
2.068341988E1,-1.016386414E-1,1.181044006E-1,9.831255798E0
2.078315988E1,-1.166075134E-1,1.504371643E-1,9.845476227E0
2.088289971E1,-5.448669434E-2,1.270857239E-1,9.748777313E0
2.098263971E1,-1.312770081E-1,1.416055298E-1,9.736951904E0
2.108237871E1,-9.355545044E-2,1.362167358E-1,9.769284668E0
2.118211871E1,-5.927673340E-2,1.330732727E-1,9.722432098E0
2.128185871E1,-7.289840698E-2,1.297801208E-1,9.781259766E0
2.138159871E1,-6.346801758E-2,1.254391479E-1,9.832602997E0
2.148133871E1,-1.071771240E-1,1.374142456E-1,9.731563110E0
2.158107871E1,-7.708969116E-2,1.362167358E-1,9.735904083E0
2.168081771E1,-1.034349060E-1,1.167572021E-1,9.821825409E0
2.178055771E1,-1.002914429E-1,1.061293030E-1,9.808652802E0
2.188029771E1,-7.155120850E-2,1.303788757E-1,9.766739960E0
2.198003783E1,-9.834548950E-2,1.401086426E-1,9.748028870E0
2.207977783E1,-1.086740112E-1,1.393601990E-1,9.726324005E0
2.217951783E1,-1.206491089E-1,1.330732727E-1,9.792187042E0
2.227925683E1,-1.167572021E-1,1.327738953E-1,9.818382568E0
2.237899683E1,-6.197113037E-2,1.204994202E-1,9.814790039E0
2.247873683E1,-1.110690308E-1,1.519340515E-1,9.793983307E0
2.257847683E1,-7.409591675E-2,1.243913269E-1,9.722731476E0
2.267821583E1,-1.077758789E-1,1.398092651E-1,9.747130737E0
2.277795583E1,-1.070274353E-1,1.405577087E-1,9.794881439E0
2.287769583E1,-8.921447754E-2,1.290316772E-1,9.826166382E0
2.297743488E1,-8.457412720E-2,1.339714050E-1,9.774224396E0
2.307717488E1,-1.207987976E-1,1.300794983E-1,9.772278442E0
2.317691488E1,-1.007405090E-1,1.471440125E-1,9.758207703E0
2.327665488E1,-9.145980835E-2,1.342707825E-1,9.736353149E0
2.337639388E1,-3.727249146E-2,1.356179810E-1,9.762249298E0
2.347613388E1,-7.993377686E-2,1.254391479E-1,9.745633850E0
2.357587388E1,-5.373825073E-2,1.550775146E-1,9.745783539E0
2.367561288E1,-4.939727783E-2,1.408570862E-1,9.784253540E0
2.377535288E1,-6.391708374E-2,1.303788757E-1,9.823172607E0
2.387509188E1,-8.502319336E-2,1.266366577E-1,9.805958405E0
2.397483213E1,-1.185534668E-1,1.431024170E-1,9.721084900E0
2.407457213E1,-1.119671631E-1,1.314266968E-1,9.745933228E0
2.417431113E1,-9.984237671E-2,1.272354126E-1,9.781708832E0
2.427405113E1,-1.004411316E-1,1.306782532E-1,9.799372101E0
2.437379013E1,-8.547225952E-2,1.378633118E-1,9.773625641E0
2.447353013E1,-7.334747314E-2,1.368154907E-1,9.767787781E0
2.457326913E1,-8.143066406E-2,1.275347900E-1,9.775272217E0
2.467300912E1,-3.622467041E-2,1.335223389E-1,9.752968597E0
2.477274813E1,-3.802093506E-2,1.239422607E-1,9.783804474E0
2.487248812E1,-4.475692749E-2,1.224453735E-1,9.808952179E0
2.497222771E1,-6.975494385E-2,1.270857239E-1,9.705068207E0
2.507196771E1,-5.119354248E-2,1.398092651E-1,9.764195251E0
2.517170671E1,-1.031355286E-1,1.339714050E-1,9.783355408E0
2.527144671E1,-8.607101440E-2,1.148112488E-1,9.840087433E0
2.537118571E1,-1.371148682E-1,1.134640503E-1,9.849218445E0
2.547092571E1,-1.290316772E-1,1.371148682E-1,9.784253540E0
2.557066471E1,-1.194515991E-1,1.068777466E-1,9.740544434E0
2.567040371E1,-6.167175293E-2,1.134640503E-1,9.695338440E0
2.577014371E1,-7.768844604E-2,1.080752563E-1,9.766290894E0
2.586988271E1,-7.873626709E-2,1.338217163E-1,9.752369843E0
2.596962246E1,-1.137634277E-2,1.191522217E-1,9.779463501E0
2.606936146E1,-2.634521484E-2,1.136137390E-1,9.762548676E0
2.616910046E1,-3.876937866E-2,1.251397705E-1,9.706116028E0
2.626884046E1,-6.900650024E-2,1.213975525E-1,9.744436340E0
2.636857946E1,-7.095245361E-2,1.149609375E-1,9.803114319E0
2.646831846E1,-5.343887329E-2,1.246907043E-1,9.812694397E0
2.656805846E1,-1.278341675E-1,1.278341675E-1,9.787696381E0
2.666779746E1,-9.550140381E-2,1.257385254E-1,9.795929260E0
2.676753646E1,-1.312770081E-1,1.411564636E-1,9.790690155E0
2.686727646E1,-1.411564636E-1,1.496887207E-1,9.793384552E0
2.696701533E1,-8.547225952E-2,1.297801208E-1,9.791588287E0
2.706675433E1,-8.861572266E-2,1.442999268E-1,9.780211945E0
2.716649333E1,-7.499404907E-2,1.173559570E-1,9.758507080E0
2.726623333E1,-1.631607056E-2,1.245410156E-1,9.755662994E0
2.736597233E1,-6.691085815E-2,1.231938171E-1,9.733059998E0
2.746571133E1,-6.391708374E-2,1.338217163E-1,9.774823151E0
2.756545033E1,-9.834548950E-2,1.381626892E-1,9.787846069E0
2.766519033E1,-6.152206421E-2,1.248403931E-1,9.785750427E0
2.776492933E1,-6.721023560E-2,1.288819885E-1,9.776020660E0
2.786466833E1,-5.014572144E-2,1.179547119E-1,9.755213928E0
2.796440700E1,-4.370910645E-2,1.160087585E-1,9.763297119E0
2.806414600E1,-7.319778442E-2,1.234931946E-1,9.771380310E0
2.816388600E1,-8.681945801E-2,1.225950623E-1,9.792486420E0
2.826362500E1,-7.978408813E-2,1.366658020E-1,9.767787781E0
2.836336400E1,-7.229965210E-2,1.170565796E-1,9.764045563E0
2.846310300E1,-2.963836670E-2,1.139131165E-1,9.793833618E0
2.856284200E1,-7.304809570E-2,1.270857239E-1,9.777816925E0
2.866258100E1,-7.185058594E-2,1.339714050E-1,9.772577820E0
2.876232000E1,-9.804611206E-2,1.320254517E-1,9.731114044E0
2.886206000E1,-1.257385254E-1,1.365161133E-1,9.734556885E0
2.896179883E1,-8.217910767E-2,1.600172424E-1,9.796378326E0
2.906153783E1,-1.242416382E-1,1.359173584E-1,9.809850311E0
2.916127683E1,-1.160087585E-1,1.393601990E-1,9.661209412E0
2.926101583E1,-1.318757629E-1,1.423539734E-1,9.708660736E0
2.936075483E1,-1.320254517E-1,1.154100037E-1,9.821825409E0
2.946049383E1,-7.035369873E-2,1.202000427E-1,9.822274475E0
2.956023283E1,-8.457412720E-2,1.398092651E-1,9.804910583E0
2.965997283E1,-8.247848511E-2,1.664538574E-1,9.748328247E0
2.975971183E1,-1.040336609E-1,1.502874756E-1,9.746531982E0
2.985945083E1,-8.472381592E-2,1.342707825E-1,9.758507080E0
2.995919050E1,-1.119671631E-1,1.166075134E-1,9.775421906E0
3.005892950E1,-1.152603149E-1,1.278341675E-1,9.789342957E0
3.015866850E1,-6.915618896E-2,1.369651794E-1,9.777966614E0
3.025840750E1,-8.756790161E-2,1.471440125E-1,9.754764862E0
3.035814650E1,-2.302212524E-1,9.804611206E-2,9.834399261E0
3.045788550E1,3.143463135E-3,1.688488770E-1,9.737550659E0
3.055762450E1,-2.076182556E-1,2.640509033E-1,9.505533142E0
3.065736350E1,-5.493576050E-2,1.694476318E-1,9.793683929E0
3.075710350E1,-9.101074219E-2,1.185534668E-1,9.791438599E0
3.085684250E1,6.436614990E-2,2.963836670E-2,9.889035645E0
3.095658108E1,-1.053808594E-1,1.501377869E-1,9.733209686E0
3.105632008E1,-7.664062500E-2,1.282832336E-1,9.826016693E0
3.115605908E1,-1.960922241E-2,1.190025330E-1,9.818831635E0
3.125579808E1,-8.622070312E-2,1.124162292E-1,9.794731750E0
3.135553708E1,5.837860107E-2,8.247848511E-2,9.822573853E0
3.145527608E1,-1.297801208E-1,1.197509766E-1,9.732910309E0
3.155501508E1,-1.243913269E-1,1.333726501E-1,9.731563110E0
3.165475408E1,-1.945953369E-2,1.200503540E-1,9.748328247E0
3.175449308E1,-1.243913269E-1,1.347198486E-1,9.764494629E0
3.185423208E1,-3.936813354E-2,1.312770081E-1,9.773925018E0
3.195396996E1,-1.438508606E-1,1.155596924E-1,9.835297394E0
3.205370896E1,-1.654060364E-1,1.161584473E-1,9.797426147E0
3.215344796E1,-1.356179810E-1,1.416055298E-1,9.719737701E0
3.225318696E1,-4.176315308E-2,1.354682922E-1,9.777367859E0
3.235292596E1,-1.284329224E-1,1.739382935E-1,9.746232605E0
3.245266496E1,-8.592132568E-2,1.239422607E-1,9.753866730E0
3.255240396E1,-6.271957397E-2,1.486408997E-1,9.742939453E0
3.265214296E1,-1.582209778E-1,1.550775146E-1,9.723479919E0
3.275188196E1,-6.721023560E-2,1.490899658E-1,9.744885406E0
3.285162096E1,-8.532257080E-2,1.293310547E-1,9.754465485E0
3.295135913E1,-1.673519897E-1,1.603166199E-1,9.746232605E0
3.305109812E1,-1.387614441E-1,1.315763855E-1,9.800569611E0
3.315083713E1,-1.127156067E-1,1.014889526E-1,9.869875488E0
3.325057612E1,-1.294807434E-1,-2.694396973E-2,1.008976822E1
3.335031513E1,-1.041833496E-1,1.683998108E-1,9.604327698E0
3.345005313E1,7.694000244E-2,1.139131165E-1,9.771829376E0
3.354979213E1,-7.963439941E-2,1.615141296E-1,9.785451050E0
3.364953113E1,-1.413061523E-1,1.074765015E-1,9.785600739E0
3.374927013E1,-7.439529419E-2,1.408570862E-1,9.767638092E0
3.384900813E1,-9.864486694E-2,1.505868530E-1,9.764494629E0
3.394874758E1,-5.313949585E-2,1.356179810E-1,9.788594513E0
3.404848658E1,-7.244934082E-2,1.287322998E-1,9.787546692E0
3.414822558E1,-1.107696533E-1,1.445993042E-1,9.774823151E0
3.424796358E1,-5.493576050E-2,1.264869690E-1,9.774374084E0
3.434770258E1,-8.711883545E-2,1.384620667E-1,9.768087158E0
3.444744158E1,-8.352630615E-2,1.230441284E-1,9.776020660E0
3.454717958E1,-7.319778442E-2,1.284329224E-1,9.796378326E0
3.464691858E1,-6.227050781E-2,1.185534668E-1,9.791438599E0
3.474665758E1,-8.622070312E-2,1.365161133E-1,9.779014435E0
3.484639558E1,-6.676116943E-2,1.284329224E-1,9.777068481E0
3.494613387E1,-6.256988525E-2,1.359173584E-1,9.741442566E0
3.504587188E1,-8.771759033E-2,1.393601990E-1,9.736951904E0
3.514561088E1,-6.691085815E-2,1.260379028E-1,9.791737976E0
3.524534988E1,-8.607101440E-2,1.276844788E-1,9.805060272E0
3.534508788E1,-8.412506104E-2,1.303788757E-1,9.789342957E0
3.544482687E1,-9.475296021E-2,1.297801208E-1,9.781259766E0
3.554456488E1,-9.864486694E-2,1.387614441E-1,9.771230621E0
3.564430388E1,-9.580078125E-2,1.359173584E-1,9.767338715E0
3.574404288E1,-7.514373779E-2,1.167572021E-1,9.764195251E0
3.584378088E1,-9.265731812E-2,1.263372803E-1,9.776769104E0
3.594351983E1,-6.062393188E-2,1.224453735E-1,9.785600739E0
3.604325783E1,-7.409591675E-2,1.486408997E-1,9.787397003E0
3.614299683E1,-5.718109131E-2,1.236428833E-1,9.778715057E0
3.624273483E1,-5.553451538E-2,1.410067749E-1,9.771230621E0
3.634247283E1,-5.508544922E-2,1.257385254E-1,9.771529999E0
3.644221183E1,-7.185058594E-2,1.275347900E-1,9.773475952E0
3.654194983E1,-1.080752563E-1,1.267863464E-1,9.788145447E0
3.664168883E1,-8.831634521E-2,1.202000427E-1,9.781110077E0
3.674142683E1,-8.397537231E-2,1.166075134E-1,9.794282684E0
3.684116583E1,-5.897735596E-2,1.257385254E-1,9.776469727E0
3.694090375E1,-6.661148071E-2,1.347198486E-1,9.777367859E0
3.704064275E1,-6.586303711E-2,1.272354126E-1,9.769434357E0
3.714038075E1,-6.990463257E-2,1.371148682E-1,9.767787781E0
3.724011875E1,-4.340972900E-2,1.230441284E-1,9.779762878E0
3.733985775E1,-1.082249451E-1,1.326242065E-1,9.790540466E0
3.743959575E1,-9.595046997E-2,1.309776306E-1,9.771380310E0
3.753933475E1,-9.744735718E-2,1.469943237E-1,9.771380310E0
3.763907275E1,-7.319778442E-2,1.363664246E-1,9.786498871E0
3.773881075E1,-7.050338745E-2,1.151106262E-1,9.765392761E0
3.783854975E1,-6.286926270E-2,1.311273193E-1,9.796378326E0
3.793828846E1,-6.960525513E-2,1.327738953E-1,9.763297119E0
3.803802646E1,-7.559280396E-2,1.384620667E-1,9.753866730E0
3.813776546E1,-8.951385498E-2,1.502874756E-1,9.760453033E0
3.823750346E1,-7.065307617E-2,1.375639343E-1,9.787846069E0
3.833724146E1,-7.574249268E-2,1.285826111E-1,9.782157898E0
3.843697946E1,-7.694000244E-2,1.296304321E-1,9.792336731E0
3.853671846E1,-7.843688965E-2,1.339714050E-1,9.761800232E0
3.863645646E1,-8.202941895E-2,1.287322998E-1,9.733359375E0
3.873619446E1,-1.050814819E-1,1.484912109E-1,9.762848053E0
3.883593246E1,-8.607101440E-2,1.263372803E-1,9.802665253E0
3.893567121E1,-1.079255676E-1,1.347198486E-1,9.793833618E0
3.903540921E1,-6.316864014E-2,1.276844788E-1,9.784702606E0
3.913514721E1,-6.616241455E-2,1.348695374E-1,9.761351166E0
3.923488521E1,-5.852828979E-2,1.239422607E-1,9.763147430E0
3.933462321E1,-8.562194824E-2,1.432521057E-1,9.750872955E0
3.943436121E1,-9.520202637E-2,1.454974365E-1,9.787397003E0
3.953410021E1,-8.951385498E-2,1.266366577E-1,9.800868988E0
3.963383821E1,-9.550140381E-2,1.266366577E-1,9.775721283E0
