"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.636946613E1,-3.442840576E-3,7.441026306E-1,9.819879456E0
2.646909113E1,1.886077881E-2,7.036866760E-1,9.839338989E0
2.656871713E1,7.229965210E-2,6.730004883E-1,9.855205994E0
2.666834213E1,9.774673462E-2,6.450086975E-1,9.853260040E0
2.676796813E1,9.984237671E-2,6.475534058E-1,9.829459534E0
2.686759313E1,1.022373962E-1,6.849755859E-1,9.761201477E0
2.696721913E1,1.510359192E-1,6.578819275E-1,9.738149414E0
2.706684413E1,1.359173584E-1,6.474037170E-1,9.758357391E0
2.716646913E1,1.639091492E-1,6.216572571E-1,9.818681946E0
2.726609617E1,1.416055298E-1,6.557862854E-1,9.837093658E0
2.736572117E1,1.457968140E-1,6.575825500E-1,9.795031128E0
2.746534717E1,1.146615601E-1,6.423143005E-1,9.782756653E0
2.756497217E1,1.041833496E-1,6.373745728E-1,9.815987549E0
2.766459717E1,9.954299927E-2,6.628216553E-1,9.817484436E0
2.776422317E1,9.565109253E-2,6.825805664E-1,9.811347198E0
2.786384817E1,1.058299255E-1,7.101232910E-1,9.799072723E0
2.796347417E1,1.155596924E-1,7.289840698E-1,9.821825409E0
2.806309917E1,1.435514832E-1,7.045848083E-1,9.814640350E0
2.816272517E1,9.864486694E-2,7.345225525E-1,9.788145447E0
2.826234979E1,8.831634521E-2,7.617658997E-1,9.830058289E0
2.836197479E1,9.175918579E-2,8.059240723E-1,9.872719574E0
2.846160079E1,5.134323120E-2,8.436456299E-1,9.840536499E0
2.856122579E1,4.460723877E-2,7.849676514E-1,9.832303619E0
2.866085179E1,5.718109131E-2,7.313790894E-1,9.804162140E0
2.876047679E1,7.903564453E-2,7.203021240E-1,9.864636383E0
2.886010279E1,1.273851013E-1,7.701484680E-1,9.844877472E0
2.895972779E1,1.435514832E-1,7.696994019E-1,9.826016693E0
2.905935279E1,1.752854919E-1,7.885601807E-1,9.768985291E0
2.915897879E1,1.281335449E-1,7.761360168E-1,9.767787781E0
2.925860329E1,2.171983337E-1,7.881111145E-1,9.827812958E0
2.935822929E1,2.392025757E-1,7.547305298E-1,9.806706848E0
2.945785429E1,2.871029663E-1,7.448510742E-1,9.792187042E0
2.955748029E1,3.043171692E-1,7.691006470E-1,9.787397003E0
2.965710529E1,1.818717957E-1,7.367678833E-1,9.786798248E0
2.975673129E1,2.383044434E-1,7.191046143E-1,9.760602722E0
2.985635629E1,2.791694641E-1,7.325765991E-1,9.788295135E0
2.995598229E1,2.814147949E-1,7.506889343E-1,9.861792297E0
3.005560729E1,2.818638611E-1,6.932084656E-1,9.847571869E0
3.015523229E1,1.649569702E-1,7.310797119E-1,9.823771362E0
3.025485829E1,1.932481384E-1,7.595205688E-1,9.811047821E0
3.035448375E1,2.761756897E-1,7.438032532E-1,9.764794006E0
3.045410975E1,2.574645996E-1,6.728507996E-1,9.824519806E0
3.055373475E1,1.830693054E-1,6.448590088E-1,9.808203735E0
3.065336075E1,1.719923401E-1,6.553372192E-1,9.774224396E0
3.075298575E1,1.821711731E-1,6.477030945E-1,9.786648560E0
3.085261175E1,8.711883545E-2,6.688092041E-1,9.857002258E0
3.095223675E1,3.038681030E-1,5.921685791E-1,9.947713623E0
3.105186275E1,2.098635864E-1,6.484515381E-1,9.848619690E0
3.115148775E1,2.041754150E-1,6.695576477E-1,9.815688171E0
3.125111275E1,2.273771667E-1,6.553372192E-1,9.805659027E0
3.135073867E1,2.986289978E-1,6.677613831E-1,9.787696381E0
3.145036367E1,2.692900085E-1,7.234455872E-1,9.695488129E0
3.154998967E1,2.474354553E-1,7.122189331E-1,9.711654510E0
3.164961467E1,3.526666260E-1,6.969506836E-1,9.816586304E0
3.174924067E1,4.028123474E-1,7.438032532E-1,9.780062256E0
3.184886567E1,3.097059631E-1,7.238946533E-1,9.884994049E0
3.194849167E1,3.869453430E-1,7.286846924E-1,9.818232880E0
3.204811667E1,3.959266663E-1,7.683522034E-1,9.868528290E0
3.214774167E1,3.863465881E-1,7.212002563E-1,9.805209961E0
3.224736767E1,2.905458069E-1,7.427554321E-1,9.856403503E0
3.234699275E1,2.960842896E-1,7.499404907E-1,9.730365601E0
3.244661875E1,1.434017944E-1,7.578739929E-1,9.544003143E0
3.254624375E1,2.228865051E-1,7.334747314E-1,9.896819458E0
3.264586975E1,2.342628479E-1,7.670050049E-1,9.911488953E0
3.274549475E1,2.204914856E-1,7.313790894E-1,9.848919067E0
3.284512075E1,3.061134338E-1,7.809260559E-1,9.801617432E0
3.294474575E1,1.308279419E-1,7.355703735E-1,9.834848328E0
3.304437075E1,1.507365417E-1,7.351213074E-1,9.728569336E0
3.314399675E1,3.034190369E-1,6.924600220E-1,9.791438599E0
3.324362175E1,2.354603577E-1,6.798861694E-1,9.851463776E0
3.334324717E1,3.284170532E-1,7.086264038E-1,1.000384689E1
3.344287217E1,1.654060364E-1,7.421566772E-1,9.933493195E0
3.354249817E1,1.942959595E-1,7.473957825E-1,9.615853729E0
3.364212317E1,2.613565063E-1,7.842192078E-1,9.655072174E0
3.374174817E1,2.294728088E-1,7.185058594E-1,9.709409180E0
3.384137417E1,3.571572876E-1,6.629713440E-1,9.887987823E0
3.394099917E1,3.903881836E-1,7.590715027E-1,9.852212219E0
3.404062517E1,2.975811768E-1,6.920109558E-1,9.869576111E0
3.414025017E1,1.966909790E-1,7.104226685E-1,9.842632141E0
3.423987617E1,1.859133911E-1,6.917115784E-1,9.750573578E0
3.433950188E1,2.128573608E-1,6.918612671E-1,9.848020935E0
3.443912688E1,3.553610229E-1,6.924600220E-1,9.976603546E0
3.453875288E1,1.202000427E-1,6.719526672E-1,9.930649109E0
3.463837788E1,4.445755005E-2,6.539900208E-1,9.762099609E0
3.473800388E1,7.708969116E-2,7.024891663E-1,9.777966614E0
3.483762888E1,2.896476746E-1,6.385720825E-1,9.832153931E0
3.493725488E1,3.333567810E-1,7.110214233E-1,9.724976807E0
3.503687988E1,2.203417969E-1,7.101232910E-1,9.762548676E0
3.513650488E1,2.748284912E-1,7.539820862E-1,9.759704590E0
3.523613088E1,7.918533325E-2,7.044351196E-1,9.705666962E0
3.533575542E1,2.317181396E-1,7.023394775E-1,9.761051788E0
3.543538142E1,3.968247986E-1,7.128176880E-1,9.722881165E0
3.553500642E1,3.338058472E-1,7.072792053E-1,9.723629608E0
3.563463142E1,2.529739380E-1,7.277865601E-1,9.944719849E0
3.573425742E1,1.809736633E-1,6.797364807E-1,9.868827667E0
3.583388242E1,2.032772827E-1,7.167095947E-1,9.752968597E0
3.593350742E1,1.314266968E-1,6.807843018E-1,9.703271942E0
3.603313342E1,1.326242065E-1,7.451504517E-1,9.793833618E0
3.613275842E1,1.589694214E-1,7.161108398E-1,9.840536499E0
3.623238442E1,1.492396545E-1,7.533833313E-1,9.785451050E0
3.633200979E1,1.176553345E-1,6.857240295E-1,9.852361908E0
3.643163479E1,9.789642334E-2,6.697073364E-1,9.900112610E0
3.653126079E1,1.839674377E-1,6.686595154E-1,9.832902374E0
3.663088579E1,7.020401001E-2,6.749464417E-1,9.854756927E0
3.673051079E1,9.669891357E-2,7.005432129E-1,9.849817200E0
3.683013679E1,1.960922241E-2,7.247927856E-1,9.700727234E0
3.692976179E1,3.622467041E-2,7.102729797E-1,9.896819458E0
3.702938779E1,4.236190796E-2,6.649172974E-1,9.914632416E0
3.712901279E1,9.041198730E-2,6.801855469E-1,9.855804749E0
3.722863779E1,3.367996216E-2,6.255491638E-1,9.885293427E0
3.732826400E1,-3.562591553E-2,6.188131714E-1,9.784103851E0
3.742788900E1,1.960922241E-2,5.851332092E-1,9.668244781E0
3.752751400E1,3.143463135E-3,5.981561279E-1,9.710906067E0
3.762714000E1,1.384620667E-1,5.520520020E-1,9.824819183E0
3.772676500E1,5.463638306E-2,6.204597473E-1,9.753267975E0
3.782639000E1,3.412902832E-2,6.141728210E-1,9.856104126E0
3.792601600E1,-1.287322998E-2,6.363267517E-1,9.863738251E0
3.802564100E1,-1.930984497E-2,5.770500183E-1,9.781259766E0
3.812526600E1,-2.245330811E-2,6.354286194E-1,9.730066223E0
3.822489200E1,-6.271957397E-2,6.125262451E-1,9.800719299E0
3.832451675E1,-8.906478882E-2,6.194119263E-1,9.823621674E0
3.842414275E1,-5.089416504E-2,5.712121582E-1,9.802066498E0
3.852376775E1,-2.035766602E-2,6.077362061E-1,9.794582062E0
3.862339275E1,-8.681945801E-3,5.463638306E-1,9.813143463E0
3.872301875E1,6.930587769E-2,5.448669434E-1,9.722731476E0
3.882264375E1,1.064286804E-1,5.712121582E-1,9.657018127E0
3.892226875E1,4.864883423E-2,5.854325867E-1,9.741292877E0
3.902189475E1,5.478607178E-2,5.665718079E-1,9.793833618E0
3.912151975E1,6.361770630E-2,5.870791626E-1,9.767787781E0
3.922114475E1,2.814147949E-2,5.989045715E-1,9.769434357E0
3.932077054E1,7.200027466E-2,5.824388123E-1,9.845176849E0
3.942039554E1,4.730163574E-2,5.647755432E-1,9.869725800E0
3.952002054E1,5.149291992E-2,5.364843750E-1,9.782906342E0
