Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
166.6040451,0.362097015,-0.152832184,9.779463501
166.6140171,0.262703705,-0.160765686,9.804311829
166.6239905,0.099842377,-0.167052612,9.754166107
166.6339635,0.108374634,-0.135019226,9.742640076
166.6439355,0.076790314,-0.139958954,9.84622467
166.6539085,-0.00583786,-0.171243896,9.732012177
166.6638815,0.20941452,-0.162412262,9.699529724
166.6738535,0.246687012,-0.154628448,9.782008209
166.6838265,0.06197113,-0.207618256,9.865384827
166.6937995,0.141755219,-0.207917633,9.834249573
166.7037715,0.047151947,-0.203426971,9.857002258
166.7137445,-0.046104126,-0.212557983,9.904603271
166.7237175,0.19893631,-0.193996582,9.882748718
166.7336895,0.048948212,-0.188907166,9.867031403
166.7436625,0.027842102,-0.185763702,9.89427475
166.7536355,0.060174866,-0.167202301,9.887838135
166.7636075,-0.070054321,-0.181273041,9.909842377
166.7735805,0.055684204,-0.129331055,9.920919342
166.7835535,-0.057480469,-0.157023468,9.932445374
166.7935255,-0.002844086,-0.187559967,9.908644867
166.8034985,0.082029419,-0.18022522,9.865833893
166.8134715,0.187859344,-0.196840668,9.849966888
166.8234435,-0.020207977,-0.222437439,9.874665527
166.8334165,0.053738251,-0.198786621,9.875413971
166.8433895,0.094004517,-0.186961212,9.855355682
166.8533625,0.000598755,-0.168100433,9.900861053
166.8633345,0.003891907,-0.172890472,9.913135529
166.8733075,0.057779846,-0.181123352,9.930649109
166.8832805,0.111967163,-0.168250122,9.946665802
166.8932525,-0.003293152,-0.175734558,9.950857086
166.9032255,0.054636383,-0.169297943,9.905800781
166.9131985,0.056881714,-0.168399811,9.863738251
166.9231705,0.231568451,-0.152832184,9.858798523
166.9331435,0.110619965,-0.149988098,9.832902374
166.9431165,0.091459808,-0.172890472,9.846524048
166.9530885,0.156125336,-0.155975647,9.791588287
166.9630615,0.067659302,-0.153580627,9.820178833
166.9730345,0.231418762,-0.111069031,9.783355408
166.9830065,0.275127869,-0.137114868,9.751771088
166.9929795,0.258063354,-0.109871521,9.715845795
167.0029525,0.175435181,-0.099542999,9.657317505
167.0129245,0.086071014,-0.133073273,9.646839294
167.0228975,0.158670044,-0.125139771,9.636361084
167.0328705,0.321381683,-0.100890198,9.641749878
167.0428425,0.243543549,-0.154778137,9.652228088
167.0528155,0.23875351,-0.173938293,9.653874664
167.0627885,0.101638641,-0.181722107,9.686955872
167.0727605,0.230370941,-0.180524597,9.719737701
167.0827335,0.209564209,-0.198786621,9.731862488
167.0927065,0.076640625,-0.211510162,9.714498596
167.1026785,0.17902771,-0.180524597,9.651779022
167.1126515,0.171393585,-0.190404053,9.677974548
167.1226245,0.16495697,-0.160765686,9.676028595
167.1325965,0.10762619,-0.141006775,9.675878906
167.1425695,0.185314636,-0.124690704,9.673034821
167.1525425,0.280366974,-0.132624207,9.591604156
