"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.178299542E0,-1.853146362E-1,-5.688171387E-2,9.871372375E0
7.277926542E0,-2.758763123E-1,-3.173400879E-2,9.794282684E0
7.377553542E0,-2.722837830E-1,-3.008743286E-2,9.754166107E0
7.477180542E0,-2.718347168E-1,-2.589614868E-2,9.805359650E0
7.576807542E0,-2.977308655E-1,-6.346801758E-2,9.823471985E0
7.676434542E0,-4.158352661E-1,-7.005432129E-2,9.807305603E0
7.776060542E0,-4.531077576E-1,-5.867797852E-2,9.764943695E0
7.875687542E0,-3.830534363E-1,-1.347198486E-2,9.718091125E0
7.975315250E0,-3.974235535E-1,-3.442840576E-2,9.706415405E0
8.074942250E0,-3.463796997E-1,-4.520599365E-2,9.779164124E0
8.174569250E0,-3.448828125E-1,-6.167175293E-2,9.844877472E0
8.274196250E0,-2.634521484E-1,-5.493576050E-2,9.863139496E0
8.373822250E0,-2.323168945E-1,-5.298980713E-2,9.858349457E0
8.473449250E0,-2.359094238E-1,-5.104385376E-2,9.824070740E0
8.573076250E0,-2.504292297E-1,-4.715194702E-2,9.846074982E0
8.672703250E0,-2.119592285E-1,-5.673202515E-2,9.856253815E0
8.772330250E0,-2.260299683E-1,-5.673202515E-2,9.846074982E0
8.871956250E0,-1.731898499E-1,-4.086502075E-2,9.829908600E0
8.971582500E0,-2.017803955E-1,-2.933898926E-2,9.818681946E0
9.071209500E0,-3.269201660E-1,-4.864883423E-2,9.843380585E0
9.170836500E0,-3.396437073E-1,-5.134323120E-2,9.816735992E0
9.270462500E0,-2.945874023E-1,-7.379653931E-2,9.740694122E0
9.370089500E0,-4.499642944E-1,-2.739303589E-2,9.770033112E0
9.469716500E0,-3.504212952E-1,-4.370910645E-2,9.754315796E0
9.569343500E0,-3.620970154E-1,-5.044509888E-2,9.733958130E0
9.668969500E0,-4.680766296E-1,-3.757186890E-2,9.789792023E0
9.768596500E0,-3.206332397E-1,-4.385879517E-2,9.791438599E0
9.868223500E0,-3.267704773E-1,-6.047424316E-2,9.820927277E0
9.967850500E0,-2.540217590E-1,-5.583389282E-2,9.858648834E0
1.006747675E1,-3.327580261E-1,-5.433700562E-2,9.841135254E0
1.016710375E1,-3.149450684E-1,-5.209167480E-2,9.831555176E0
1.026673075E1,-2.683918762E-1,-5.134323120E-2,9.830657043E0
1.036635775E1,-2.167492676E-1,-5.284011841E-2,9.785600739E0
1.046598375E1,-2.383044434E-1,-5.852828979E-2,9.837842102E0
1.056561075E1,-2.168989563E-1,-4.999603271E-2,9.811796265E0
1.066523775E1,-2.646496582E-1,-4.266128540E-2,9.831854553E0
1.076486475E1,-3.567082214E-1,-5.867797852E-2,9.844877472E0
1.086449075E1,-2.984793091E-1,-4.849914551E-2,9.819580078E0
1.096411775E1,-3.864962769E-1,-3.532653809E-2,9.752369843E0
1.106374475E1,-4.270619202E-1,-5.254074097E-2,9.746382294E0
1.116337075E1,-4.170327759E-1,-4.909790039E-2,9.753118286E0
1.126299775E1,-3.040177917E-1,-4.954696655E-2,9.764344940E0
1.136262475E1,-3.829037476E-1,-5.733078003E-2,9.794432373E0
1.146225075E1,-3.450325012E-1,-5.328918457E-2,9.843829651E0
1.156187775E1,-2.906954956E-1,-4.805007935E-2,9.815837860E0
1.166150475E1,-2.540217590E-1,-2.739303589E-2,9.798024902E0
1.176113075E1,-2.200424194E-1,-6.062393188E-2,9.802066498E0
1.186075775E1,-2.486329651E-1,-5.852828979E-2,9.837542725E0
1.196038475E1,-2.633024597E-1,-3.682342529E-2,9.824819183E0
1.206001213E1,-3.294648743E-1,-2.380050659E-2,9.826166382E0
1.215963813E1,-2.266287231E-1,-5.254074097E-2,9.801318054E0
1.225926513E1,-3.405418396E-1,-3.757186890E-2,9.757608948E0
1.235889212E1,-3.013233948E-1,-5.373825073E-2,9.847721558E0
1.245851813E1,-3.607498169E-1,-6.451583862E-2,9.779762878E0
1.255814513E1,-3.908372498E-1,-4.520599365E-2,9.747430115E0
1.265777112E1,-4.174818420E-1,-2.649490356E-2,9.730066223E0
1.275739813E1,-3.240760803E-1,-4.954696655E-2,9.786798248E0
1.285702513E1,-3.424877930E-1,-7.304809570E-2,9.846823425E0
1.295665113E1,-2.980302429E-1,-6.750961304E-2,9.845625916E0
1.305627800E1,-2.372566223E-1,-4.520599365E-2,9.817783813E0
1.315590500E1,-2.167492676E-1,-4.101470947E-2,9.775122528E0
1.325553100E1,-3.626957703E-1,-5.403762817E-2,9.785001984E0
1.335515800E1,-3.080593872E-1,-6.990463257E-2,9.854158173E0
1.345478500E1,-2.522254944E-1,-6.301895142E-2,9.875563660E0
1.355441100E1,-3.032693481E-1,-5.658233643E-2,9.862391052E0
1.365403800E1,-3.357518005E-1,-2.769241333E-2,9.791737976E0
1.375366400E1,-2.734812927E-1,-5.538482666E-2,9.785301361E0
1.385329100E1,-3.047662354E-1,-4.355941772E-2,9.780810699E0
1.395291800E1,-3.614982605E-1,-7.259902954E-2,9.786648560E0
1.405254438E1,-3.954776001E-1,-6.840774536E-2,9.835896149E0
1.415217137E1,-3.067121887E-1,-4.670288086E-2,9.803862762E0
1.425179738E1,-2.969824219E-1,-3.817062378E-2,9.765841827E0
1.435142437E1,-2.619552612E-1,-4.535568237E-2,9.767338715E0
1.445105138E1,-3.333567810E-1,-5.718109131E-2,9.816286926E0
1.455067737E1,-3.330574036E-1,-7.469467163E-2,9.820029144E0
1.465030438E1,-2.932402039E-1,-6.271957397E-2,9.859546967E0
1.474993037E1,-2.498304749E-1,-4.146377563E-2,9.784103851E0
1.484955738E1,-2.662962341E-1,-5.298980713E-2,9.803114319E0
1.494918337E1,-2.764750671E-1,-4.311035156E-2,9.809850311E0
1.504880963E1,-2.541714478E-1,-6.361770630E-2,9.837991791E0
1.514843563E1,-3.216810608E-1,-6.556365967E-2,9.848769379E0
1.524806263E1,-2.980302429E-1,-6.017486572E-2,9.817933502E0
1.534768962E1,-3.138972473E-1,-4.505630493E-2,9.740394745E0
1.544731563E1,-3.017724609E-1,-4.819976807E-2,9.736652527E0
1.554694262E1,-3.905378723E-1,-5.643264771E-2,9.877210236E0
1.564656863E1,-3.112028503E-1,-5.882766724E-2,9.869426422E0
1.574619562E1,-2.936892700E-1,-3.667373657E-2,9.803114319E0
1.584582163E1,-3.279679871E-1,-4.191284180E-2,9.765692139E0
1.594544863E1,-3.318598938E-1,-4.879852295E-2,9.784403229E0
1.604507475E1,-3.408412170E-1,-6.062393188E-2,9.800719299E0
1.614470175E1,-3.390449524E-1,-7.649093628E-2,9.818981323E0
1.624432775E1,-2.890489197E-1,-4.340972900E-2,9.823322296E0
1.634395475E1,-2.902464294E-1,-4.849914551E-2,9.817185059E0
1.644358075E1,-2.538720703E-1,-4.266128540E-2,9.821226654E0
1.654320775E1,-3.001258850E-1,-4.670288086E-2,9.821526031E0
1.664283375E1,-3.296145630E-1,-5.658233643E-2,9.829758911E0
1.674246075E1,-2.891986084E-1,-6.721023560E-2,9.806407471E0
1.684208675E1,-3.442840576E-1,-5.613327026E-2,9.818532257E0
1.694171375E1,-2.874023438E-1,-5.074447632E-2,9.793534241E0
1.704134054E1,-3.144960022E-1,-5.209167480E-2,9.776918793E0
1.714096754E1,-3.227288818E-1,-3.667373657E-2,9.826765137E0
1.724059354E1,-3.296145630E-1,-3.457809448E-2,9.847122803E0
1.734022054E1,-3.418890381E-1,-5.852828979E-2,9.794582062E0
1.743984654E1,-3.418890381E-1,-3.951782227E-2,9.758806458E0
1.753947354E1,-3.092568970E-1,-5.269042969E-2,9.758058014E0
1.763909954E1,-2.880010986E-1,-4.805007935E-2,9.786648560E0
1.773872654E1,-2.853067017E-1,-5.254074097E-2,9.813442841E0
1.783835254E1,-3.516188049E-1,-5.972579956E-2,9.836045837E0
1.793797854E1,-2.835104370E-1,-4.221221924E-2,9.841434631E0
1.803760629E1,-2.838098145E-1,-6.122268677E-2,9.837243347E0
1.813723229E1,-3.315605164E-1,-5.912704468E-2,9.807305603E0
1.823685929E1,-3.426374817E-1,-6.616241455E-2,9.780062256E0
1.833648529E1,-2.947370911E-1,-5.239105225E-2,9.787247314E0
1.843611229E1,-3.363505554E-1,-4.954696655E-2,9.809401245E0
1.853573829E1,-3.125500488E-1,-6.062393188E-2,9.822573853E0
1.863536429E1,-2.869532776E-1,-2.829116821E-2,9.823771362E0
1.873499129E1,-2.718347168E-1,-4.176315308E-2,9.822274475E0
1.883461729E1,-3.005749512E-1,-5.748046875E-2,9.810449066E0
1.893424429E1,-3.180885315E-1,-4.849914551E-2,9.763297119E0
1.903386879E1,-3.306623840E-1,-4.625381470E-2,9.792486420E0
1.913349579E1,-3.031196594E-1,-5.583389282E-2,9.826016693E0
1.923312179E1,-3.219804382E-1,-5.433700562E-2,9.825118561E0
1.933274779E1,-3.218307495E-1,-4.296066284E-2,9.852062531E0
1.943237479E1,-2.791694641E-1,-6.391708374E-2,9.875563660E0
1.953200079E1,-3.400927734E-1,-5.822891235E-2,9.819729767E0
1.963162679E1,-3.288661194E-1,-4.580474854E-2,9.770781555E0
1.973125379E1,-3.085084534E-1,-4.101470947E-2,9.778116302E0
1.983087979E1,-3.335064697E-1,-6.017486572E-2,9.786498871E0
1.993050679E1,-3.487747192E-1,-5.807922363E-2,9.812993774E0
2.003013312E1,-3.390449524E-1,-6.122268677E-2,9.860894165E0
2.012975913E1,-1.782792664E-1,-5.897735596E-2,9.855205994E0
2.022938612E1,-2.636018372E-1,-4.864883423E-2,9.760153656E0
2.032901213E1,-3.701802063E-1,-4.670288086E-2,9.788145447E0
2.042863813E1,-2.923420715E-1,-5.209167480E-2,9.805958405E0
2.052826513E1,-3.251239014E-1,-5.628295898E-2,9.806856537E0
2.062789113E1,-3.227288818E-1,-5.508544922E-2,9.826316071E0
2.072751712E1,-2.981799316E-1,-4.999603271E-2,9.852511597E0
2.082714413E1,-3.110531616E-1,-4.805007935E-2,9.842332764E0
2.092677012E1,-2.938389587E-1,-5.568420410E-2,9.793833618E0
2.102639613E1,-2.933898926E-1,-5.912704468E-2,9.767937469E0
2.112602312E1,-3.118016052E-1,-5.269042969E-2,9.755213928E0
2.122564913E1,-3.353027344E-1,-6.047424316E-2,9.805209961E0
2.132527513E1,-3.427871704E-1,-5.164260864E-2,9.843979340E0
2.142490212E1,-3.044668579E-1,-4.834945679E-2,9.815239105E0
2.152452813E1,-3.188369751E-1,-5.343887329E-2,9.796677704E0
2.162415412E1,-3.255729675E-1,-4.805007935E-2,9.801767120E0
2.172378013E1,-3.013233948E-1,-7.708969116E-2,9.790241089E0
2.182340712E1,-3.161425781E-1,-5.418731689E-2,9.817634125E0
2.192303313E1,-2.884501648E-1,-5.239105225E-2,9.823172607E0
2.202265938E1,-2.999761963E-1,-5.433700562E-2,9.848769379E0
2.212228638E1,-3.132984924E-1,-4.535568237E-2,9.830058289E0
2.222191238E1,-2.971321106E-1,-4.909790039E-2,9.801916809E0
2.232153837E1,-2.761756897E-1,-6.032455444E-2,9.779762878E0
2.242116438E1,-2.802172852E-1,-3.817062378E-2,9.779912567E0
2.252079137E1,-2.905458069E-1,-3.233276367E-2,9.801767120E0
2.262041738E1,-3.032693481E-1,-4.490661621E-2,9.822124786E0
2.272004338E1,-3.369493103E-1,-6.271957397E-2,9.806856537E0
2.281966937E1,-3.218307495E-1,-5.448669434E-2,9.803413696E0
2.291929638E1,-3.282673645E-1,-5.867797852E-2,9.784702606E0
2.301892167E1,-3.231779480E-1,-5.164260864E-2,9.783804474E0
2.311854767E1,-3.339555359E-1,-3.966751099E-2,9.789043579E0
2.321817367E1,-3.626957703E-1,-4.864883423E-2,9.792336731E0
2.331780067E1,-3.415896606E-1,-4.296066284E-2,9.817035370E0
2.341742667E1,-3.308120728E-1,-5.972579956E-2,9.821076965E0
2.351705267E1,-3.016227722E-1,-6.691085815E-2,9.810449066E0
2.361667867E1,-2.806663513E-1,-6.541397095E-2,9.799222412E0
2.371630467E1,-2.821632385E-1,-5.044509888E-2,9.815239105E0
2.381593167E1,-2.950364685E-1,-4.834945679E-2,9.806856537E0
2.391555767E1,-2.619552612E-1,-4.655319214E-2,9.835297394E0
2.401518350E1,-2.885998535E-1,-3.742218018E-2,9.835147705E0
2.411480950E1,-2.998265076E-1,-6.676116943E-2,9.831405487E0
2.421443650E1,-2.847079468E-1,-5.912704468E-2,9.818532257E0
2.431406250E1,-3.064128113E-1,-6.915618896E-2,9.780661011E0
2.441368850E1,-3.439846802E-1,-3.936813354E-2,9.786648560E0
2.451331450E1,-3.614982605E-1,-4.805007935E-2,9.795180817E0
2.461294050E1,-3.408412170E-1,-4.864883423E-2,9.808054047E0
2.471256650E1,-3.079096985E-1,-6.496490479E-2,9.802066498E0
2.481219350E1,-3.302133179E-1,-5.284011841E-2,9.804311829E0
2.491181950E1,-3.088078308E-1,-5.957611084E-2,9.801018677E0
2.501144575E1,-3.508703613E-1,-5.643264771E-2,9.798024902E0
2.511107175E1,-3.031196594E-1,-4.116439819E-2,9.810449066E0
2.521069775E1,-3.094065857E-1,-4.550537109E-2,9.799372101E0
2.531032375E1,-3.204835510E-1,-4.236190796E-2,9.808054047E0
2.540995075E1,-2.856060791E-1,-3.667373657E-2,9.807754669E0
2.550957675E1,-2.630030823E-1,-3.891906738E-2,9.821825409E0
2.560920275E1,-2.900967407E-1,-5.074447632E-2,9.808652802E0
2.570882875E1,-2.806663513E-1,-4.520599365E-2,9.804760895E0
2.580845475E1,-3.252735901E-1,-4.924758911E-2,9.808802490E0
2.590808075E1,-3.246748352E-1,-5.179229736E-2,9.798623657E0
2.600770738E1,-3.342549133E-1,-4.161346436E-2,9.782157898E0
2.610733438E1,-3.270698547E-1,-4.969665527E-2,9.791887665E0
2.620696038E1,-3.620970154E-1,-5.867797852E-2,9.789941711E0
2.630658637E1,-3.356021118E-1,-4.326004028E-2,9.793534241E0
2.640621238E1,-3.641926575E-1,-5.433700562E-2,9.808054047E0
2.650583838E1,-3.436853027E-1,-5.358856201E-2,9.800868988E0
2.660546437E1,-3.158432007E-1,-3.966751099E-2,9.810000000E0
2.670509038E1,-3.126997375E-1,-5.613327026E-2,9.804760895E0
2.680471638E1,-3.109034729E-1,-6.765930176E-2,9.816885681E0
2.690434237E1,-2.954855347E-1,-4.849914551E-2,9.834399261E0
2.700396825E1,-3.113525391E-1,-5.493576050E-2,9.849368134E0
2.710359525E1,-2.818638611E-1,-5.583389282E-2,9.821526031E0
2.720322125E1,-3.083587646E-1,-5.014572144E-2,9.803114319E0
2.730284725E1,-3.061134338E-1,-4.610412598E-2,9.792636108E0
2.740247325E1,-3.260220337E-1,-4.266128540E-2,9.791588287E0
2.750209925E1,-3.400927734E-1,-6.047424316E-2,9.806108093E0
2.760172525E1,-3.381468201E-1,-5.703140259E-2,9.825268250E0
2.770135125E1,-3.411405945E-1,-4.969665527E-2,9.842183075E0
2.780097725E1,-3.360511780E-1,-4.924758911E-2,9.801916809E0
2.790060325E1,-3.387455750E-1,-4.101470947E-2,9.784403229E0
2.800022925E1,-3.403921509E-1,-4.550537109E-2,9.791438599E0
2.809985525E1,-2.911445618E-1,-5.822891235E-2,9.796078949E0
2.819948125E1,-3.320095825E-1,-4.685256958E-2,9.815837860E0
2.829910725E1,-2.850073242E-1,-3.592529297E-2,9.837842102E0
2.839873325E1,-3.203338623E-1,-3.412902832E-2,9.815388794E0
2.849835925E1,-3.067121887E-1,-5.044509888E-2,9.807305603E0
2.859798525E1,-2.884501648E-1,-5.763015747E-2,9.811347198E0
2.869761125E1,-3.023712158E-1,-5.568420410E-2,9.800120544E0
2.879723725E1,-3.326083374E-1,-2.634521484E-2,9.811945953E0
2.889686325E1,-3.010240173E-1,-4.415817261E-2,9.820927277E0
2.899648950E1,-3.113525391E-1,-4.460723877E-2,9.815987549E0
2.909611550E1,-3.011737061E-1,-5.972579956E-2,9.812993774E0
2.919574150E1,-3.198847961E-1,-6.616241455E-2,9.769434357E0
2.929536750E1,-2.694396973E-1,-4.490661621E-2,9.751771088E0
2.939499350E1,-3.043171692E-1,-4.595443726E-2,9.823921051E0
2.949461950E1,-3.230282593E-1,-5.164260864E-2,9.840237122E0
2.959424550E1,-3.159928894E-1,-4.206253052E-2,9.808952179E0
2.969387150E1,-2.941383362E-1,-7.185058594E-2,9.821226654E0
2.979349750E1,-4.998106384E-1,-1.038839722E-1,9.826914825E0
2.989312350E1,-1.213975525E-1,-8.681945801E-3,9.796677704E0
2.999274912E1,-3.903881836E-1,-3.757186890E-2,9.691446533E0
3.009237513E1,-3.528163147E-1,-4.685256958E-2,9.829908600E0
3.019200113E1,-3.712280273E-1,-5.688171387E-2,9.836045837E0
3.029162712E1,-2.978805542E-1,-4.251159668E-2,9.809251556E0
3.039125313E1,-2.721340942E-1,-5.658233643E-2,9.796378326E0
3.049087912E1,-2.817141724E-1,-4.311035156E-2,9.843530273E0
3.059050513E1,-2.642005920E-1,-5.134323120E-2,9.800719299E0
3.069013113E1,-3.144960022E-1,-4.730163574E-2,9.765991516E0
3.078975712E1,-3.391946411E-1,-5.613327026E-2,9.798024902E0
3.088938313E1,-3.540138245E-1,-4.819976807E-2,9.802964630E0
3.098900913E1,-3.664379883E-1,-6.466552734E-2,9.806108093E0
3.108863512E1,-3.384461975E-1,-6.421646118E-2,9.806706848E0
3.118826113E1,-3.076103210E-1,-5.508544922E-2,9.800719299E0
3.128788613E1,-3.686833191E-1,-5.942642212E-2,9.762099609E0
3.138751213E1,-3.305126953E-1,-4.281097412E-2,9.784253540E0
3.148713812E1,-4.101470947E-1,-8.023315430E-2,9.806557159E0
3.158676413E1,-3.345542908E-1,-2.275268555E-2,9.840237122E0
3.168639013E1,-3.653901672E-1,-6.960525513E-2,9.828561401E0
3.178601612E1,-2.293231201E-1,-5.957611084E-2,9.830058289E0
3.188564213E1,-2.965333557E-1,-4.266128540E-2,9.792037354E0
3.198526812E1,-3.088078308E-1,-5.538482666E-2,9.853559418E0
3.208489450E1,-3.107537842E-1,-5.164260864E-2,9.804012451E0
3.218452050E1,-3.221301270E-1,-6.706054688E-2,9.812095642E0
3.228414550E1,-3.511697388E-1,-5.284011841E-2,9.830058289E0
3.238377150E1,-3.376977539E-1,-4.984634399E-2,9.824220428E0
3.248339750E1,-3.273692322E-1,-6.092330933E-2,9.793085175E0
3.258302350E1,-3.480262756E-1,-4.670288086E-2,9.799671478E0
3.268264950E1,-2.815644836E-1,-7.454498291E-2,9.884694672E0
3.278227550E1,5.867797852E-2,-8.202941895E-2,9.738897858E0
3.288190150E1,-5.950126648E-1,-5.284011841E-2,9.805060272E0
3.298152650E1,-3.890409851E-1,-5.448669434E-2,9.843829651E0
3.308115238E1,-2.348616028E-1,-5.688171387E-2,9.840237122E0
3.318077838E1,-2.787203979E-1,-6.676116943E-2,9.828711090E0
3.328040437E1,-2.781216431E-1,-4.834945679E-2,9.824370117E0
3.338003038E1,-3.308120728E-1,-4.296066284E-2,9.801467743E0
3.347965638E1,-3.391946411E-1,-4.086502075E-2,9.793833618E0
3.357928138E1,-3.206332397E-1,-5.508544922E-2,9.804162140E0
3.367890737E1,-3.269201660E-1,-4.849914551E-2,9.812694397E0
3.377853338E1,-3.487747192E-1,-6.331832886E-2,9.808503113E0
3.387815938E1,-3.356021118E-1,-5.448669434E-2,9.812544708E0
3.397778537E1,-3.326083374E-1,-3.308120728E-2,9.809550934E0
3.407741042E1,-3.104544067E-1,-6.107299805E-2,9.824819183E0
3.417703642E1,-3.121009827E-1,-4.819976807E-2,9.781858521E0
3.427666242E1,-3.809577942E-1,-5.284011841E-2,9.777966614E0
3.437628842E1,-2.862048340E-1,-5.852828979E-2,9.798623657E0
3.447591442E1,-3.300636292E-1,-5.298980713E-2,9.817334747E0
3.457553942E1,-2.893482971E-1,-5.373825073E-2,9.818532257E0
3.467516542E1,-3.149450684E-1,-5.478607178E-2,9.821825409E0
3.477479142E1,-3.201841736E-1,-4.984634399E-2,9.818831635E0
3.487441742E1,-3.242257690E-1,-6.167175293E-2,9.820478210E0
3.497404342E1,-3.348536682E-1,-4.760101318E-2,9.790690155E0
3.507366767E1,-3.674858093E-1,-6.092330933E-2,9.804162140E0
3.517329367E1,-3.369493103E-1,-4.655319214E-2,9.802216187E0
3.527291967E1,-3.418890381E-1,-4.206253052E-2,9.802814941E0
3.537254567E1,-2.993774414E-1,-4.775070190E-2,9.798773346E0
3.547217067E1,-3.122506714E-1,-5.418731689E-2,9.792486420E0
3.557179667E1,-3.391946411E-1,-6.481521606E-2,9.803114319E0
3.567142267E1,-3.230282593E-1,-5.059478760E-2,9.793234863E0
3.577104867E1,-3.402424622E-1,-5.448669434E-2,9.805808716E0
3.587067367E1,-3.263214111E-1,-5.478607178E-2,9.796078949E0
3.597029967E1,-3.065625000E-1,-4.580474854E-2,9.814939728E0
3.606992550E1,-3.293151855E-1,-5.194198608E-2,9.822274475E0
3.616955050E1,-3.433859253E-1,-4.475692749E-2,9.806856537E0
3.626917650E1,-3.414399719E-1,-4.116439819E-2,9.795180817E0
3.636880250E1,-3.174897766E-1,-4.415817261E-2,9.806706848E0
3.646842750E1,-3.195854187E-1,-5.328918457E-2,9.822274475E0
3.656805350E1,-2.983296204E-1,-3.757186890E-2,9.802216187E0
3.666767950E1,-3.143463135E-1,-5.134323120E-2,9.806257782E0
3.676730450E1,-3.204835510E-1,-4.864883423E-2,9.800569611E0
3.686693050E1,-3.222798157E-1,-5.733078003E-2,9.786648560E0
3.696655650E1,-3.309617615E-1,-4.849914551E-2,9.795929260E0
3.706618188E1,-3.492237854E-1,-4.745132446E-2,9.796677704E0
3.716580788E1,-3.414399719E-1,-4.400848389E-2,9.799970856E0
3.726543387E1,-3.309617615E-1,-3.502716064E-2,9.807604980E0
3.736505888E1,-3.222798157E-1,-5.688171387E-2,9.814191284E0
3.746468488E1,-3.296145630E-1,-5.029541016E-2,9.807006226E0
3.756431087E1,-2.978805542E-1,-3.966751099E-2,9.829160156E0
3.766393587E1,-3.131488037E-1,-4.385879517E-2,9.810598755E0
3.776356188E1,-3.266207886E-1,-5.403762817E-2,9.796528015E0
3.786318688E1,-3.161425781E-1,-4.400848389E-2,9.821825409E0
3.796281287E1,-3.011737061E-1,-5.014572144E-2,9.817035370E0
3.806243938E1,-3.071612549E-1,-4.819976807E-2,9.826316071E0
3.816206438E1,-2.969824219E-1,-5.493576050E-2,9.815837860E0
3.826169038E1,-3.062631226E-1,-5.553451538E-2,9.809251556E0
3.836131637E1,-3.288661194E-1,-4.266128540E-2,9.800719299E0
